
############################
training capsule
############################

Type : capsule Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28881, avg_reader_cost: 2.46646 sec, avg_batch_cost: 4.94863 sec, avg_samples: 96.0, avg_ips: 19.39931 images/sec.
Type : capsule Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.01599, avg_reader_cost: 0.26888 sec, avg_batch_cost: 0.38048 sec, avg_samples: 96.0, avg_ips: 252.31283 images/sec.
Type : capsule Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.00863, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.04939 sec, avg_samples: 27.0, avg_ips: 546.64212 images/sec.
Type : capsule Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.00771, avg_reader_cost: 2.76677 sec, avg_batch_cost: 2.87921 sec, avg_samples: 96.0, avg_ips: 33.34250 images/sec.
Type : capsule Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.06200, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11189 sec, avg_samples: 96.0, avg_ips: 858.01784 images/sec.
Type : capsule Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.01057, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04935 sec, avg_samples: 27.0, avg_ips: 547.10956 images/sec.
Type : capsule Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.02495, avg_reader_cost: 2.40321 sec, avg_batch_cost: 2.51600 sec, avg_samples: 96.0, avg_ips: 38.15577 images/sec.
Type : capsule Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.02553, avg_reader_cost: 0.04758 sec, avg_batch_cost: 0.15808 sec, avg_samples: 96.0, avg_ips: 607.27790 images/sec.
Type : capsule Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.06565, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04894 sec, avg_samples: 27.0, avg_ips: 551.69122 images/sec.
Type : capsule Test [ Epoch 168/256 ] test_cost: 12.379152 sec max_auc: 0.90826 roc_auc : 0.893099.
Type : capsule Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.02646, avg_reader_cost: 2.56336 sec, avg_batch_cost: 2.67792 sec, avg_samples: 96.0, avg_ips: 35.84875 images/sec.
Type : capsule Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.00631, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11185 sec, avg_samples: 96.0, avg_ips: 858.26839 images/sec.
Type : capsule Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.00606, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04926 sec, avg_samples: 27.0, avg_ips: 548.05745 images/sec.
Type : capsule Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.03455, avg_reader_cost: 2.62031 sec, avg_batch_cost: 2.74427 sec, avg_samples: 96.0, avg_ips: 34.98196 images/sec.
Type : capsule Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.03913, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11163 sec, avg_samples: 96.0, avg_ips: 859.97314 images/sec.
Type : capsule Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.09878, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05013 sec, avg_samples: 27.0, avg_ips: 538.63924 images/sec.
Type : capsule Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.07314, avg_reader_cost: 2.68732 sec, avg_batch_cost: 2.79481 sec, avg_samples: 96.0, avg_ips: 34.34938 images/sec.
Type : capsule Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.07395, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10542 sec, avg_samples: 96.0, avg_ips: 910.60716 images/sec.
Type : capsule Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.00696, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04553 sec, avg_samples: 27.0, avg_ips: 592.95865 images/sec.
Type : capsule Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.04233, avg_reader_cost: 2.73421 sec, avg_batch_cost: 2.84031 sec, avg_samples: 96.0, avg_ips: 33.79912 images/sec.
Type : capsule Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.01972, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10527 sec, avg_samples: 96.0, avg_ips: 911.98282 images/sec.
Type : capsule Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.08031, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04270 sec, avg_samples: 27.0, avg_ips: 632.29301 images/sec.
Type : capsule Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.05988, avg_reader_cost: 2.62921 sec, avg_batch_cost: 2.73544 sec, avg_samples: 96.0, avg_ips: 35.09488 images/sec.
Type : capsule Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.03461, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10534 sec, avg_samples: 96.0, avg_ips: 911.36563 images/sec.
Type : capsule Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.07527, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04341 sec, avg_samples: 27.0, avg_ips: 621.90729 images/sec.
Type : capsule Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.02186, avg_reader_cost: 2.61574 sec, avg_batch_cost: 2.72208 sec, avg_samples: 96.0, avg_ips: 35.26711 images/sec.
Type : capsule Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.04620, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10517 sec, avg_samples: 96.0, avg_ips: 912.78083 images/sec.
Type : capsule Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.00833, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04471 sec, avg_samples: 27.0, avg_ips: 603.87993 images/sec.
Type : capsule Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.08386, avg_reader_cost: 2.63942 sec, avg_batch_cost: 2.74703 sec, avg_samples: 96.0, avg_ips: 34.94681 images/sec.
Type : capsule Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.03841, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10465 sec, avg_samples: 96.0, avg_ips: 917.38097 images/sec.
Type : capsule Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.00821, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04488 sec, avg_samples: 27.0, avg_ips: 601.58946 images/sec.
Type : capsule Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.02898, avg_reader_cost: 2.65074 sec, avg_batch_cost: 2.75646 sec, avg_samples: 96.0, avg_ips: 34.82729 images/sec.
Type : capsule Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.05210, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.10504 sec, avg_samples: 96.0, avg_ips: 913.96180 images/sec.
Type : capsule Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.05754, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04513 sec, avg_samples: 27.0, avg_ips: 598.23670 images/sec.
Type : capsule Test [ Epoch 176/256 ] test_cost: 12.228418 sec max_auc: 0.92860 roc_auc : 0.928600.
Type : capsule Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.04311, avg_reader_cost: 2.66635 sec, avg_batch_cost: 2.77972 sec, avg_samples: 96.0, avg_ips: 34.53584 images/sec.
Type : capsule Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.08001, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11409 sec, avg_samples: 96.0, avg_ips: 841.45880 images/sec.
Type : capsule Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.00869, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05038 sec, avg_samples: 27.0, avg_ips: 535.97016 images/sec.
Type : capsule Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.02004, avg_reader_cost: 2.73629 sec, avg_batch_cost: 2.84987 sec, avg_samples: 96.0, avg_ips: 33.68570 images/sec.
Type : capsule Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.03287, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11389 sec, avg_samples: 96.0, avg_ips: 842.89440 images/sec.
Type : capsule Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.00859, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05130 sec, avg_samples: 27.0, avg_ips: 526.34464 images/sec.
Type : capsule Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.00777, avg_reader_cost: 2.90290 sec, avg_batch_cost: 3.01698 sec, avg_samples: 96.0, avg_ips: 31.81987 images/sec.
Type : capsule Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.01999, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11493 sec, avg_samples: 96.0, avg_ips: 835.32459 images/sec.
Type : capsule Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.00644, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05180 sec, avg_samples: 27.0, avg_ips: 521.25219 images/sec.
Type : capsule Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.04544, avg_reader_cost: 3.03608 sec, avg_batch_cost: 3.15040 sec, avg_samples: 96.0, avg_ips: 30.47228 images/sec.
Type : capsule Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.02098, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11326 sec, avg_samples: 96.0, avg_ips: 847.57493 images/sec.
Type : capsule Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.15667, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05136 sec, avg_samples: 27.0, avg_ips: 525.68740 images/sec.
Type : capsule Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.03484, avg_reader_cost: 2.93077 sec, avg_batch_cost: 3.04463 sec, avg_samples: 96.0, avg_ips: 31.53090 images/sec.
Type : capsule Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.03247, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11270 sec, avg_samples: 96.0, avg_ips: 851.84072 images/sec.
Type : capsule Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.12316, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05089 sec, avg_samples: 27.0, avg_ips: 530.54897 images/sec.
Type : capsule Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.05153, avg_reader_cost: 2.80348 sec, avg_batch_cost: 2.91857 sec, avg_samples: 96.0, avg_ips: 32.89285 images/sec.
Type : capsule Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.04866, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11320 sec, avg_samples: 96.0, avg_ips: 848.03191 images/sec.
Type : capsule Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.04560, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05155 sec, avg_samples: 27.0, avg_ips: 523.80300 images/sec.
Type : capsule Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.06537, avg_reader_cost: 3.09495 sec, avg_batch_cost: 3.20790 sec, avg_samples: 96.0, avg_ips: 29.92614 images/sec.
Type : capsule Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.04828, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11327 sec, avg_samples: 96.0, avg_ips: 847.50179 images/sec.
Type : capsule Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.06264, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05165 sec, avg_samples: 27.0, avg_ips: 522.72225 images/sec.
Type : capsule Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.05319, avg_reader_cost: 2.89709 sec, avg_batch_cost: 3.01113 sec, avg_samples: 96.0, avg_ips: 31.88174 images/sec.
Type : capsule Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.06526, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11394 sec, avg_samples: 96.0, avg_ips: 842.51697 images/sec.
Type : capsule Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.05640, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05613 sec, avg_samples: 27.0, avg_ips: 480.99612 images/sec.
Type : capsule Test [ Epoch 184/256 ] test_cost: 12.707242 sec max_auc: 0.92860 roc_auc : 0.891903.
Type : capsule Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.06334, avg_reader_cost: 2.83494 sec, avg_batch_cost: 2.94836 sec, avg_samples: 96.0, avg_ips: 32.56051 images/sec.
Type : capsule Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.04478, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11279 sec, avg_samples: 96.0, avg_ips: 851.16366 images/sec.
Type : capsule Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.01809, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05062 sec, avg_samples: 27.0, avg_ips: 533.34750 images/sec.
Type : capsule Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.05398, avg_reader_cost: 2.50505 sec, avg_batch_cost: 2.62028 sec, avg_samples: 96.0, avg_ips: 36.63726 images/sec.
Type : capsule Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.04550, avg_reader_cost: 0.04911 sec, avg_batch_cost: 0.16075 sec, avg_samples: 96.0, avg_ips: 597.19120 images/sec.
Type : capsule Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.01096, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05126 sec, avg_samples: 27.0, avg_ips: 526.68245 images/sec.
Type : capsule Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.02436, avg_reader_cost: 2.78431 sec, avg_batch_cost: 2.89941 sec, avg_samples: 96.0, avg_ips: 33.11021 images/sec.
Type : capsule Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.07981, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11438 sec, avg_samples: 96.0, avg_ips: 839.29094 images/sec.
Type : capsule Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.01000, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05086 sec, avg_samples: 27.0, avg_ips: 530.87976 images/sec.
Type : capsule Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.10924, avg_reader_cost: 2.86536 sec, avg_batch_cost: 2.97847 sec, avg_samples: 96.0, avg_ips: 32.23131 images/sec.
Type : capsule Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.05951, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11306 sec, avg_samples: 96.0, avg_ips: 849.09594 images/sec.
Type : capsule Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.07207, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05161 sec, avg_samples: 27.0, avg_ips: 523.18834 images/sec.
Type : capsule Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.04496, avg_reader_cost: 2.53073 sec, avg_batch_cost: 2.64396 sec, avg_samples: 96.0, avg_ips: 36.30912 images/sec.
Type : capsule Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.04462, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11180 sec, avg_samples: 96.0, avg_ips: 858.70585 images/sec.
Type : capsule Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.03739, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04957 sec, avg_samples: 27.0, avg_ips: 544.65717 images/sec.
Type : capsule Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.04612, avg_reader_cost: 2.71464 sec, avg_batch_cost: 2.82901 sec, avg_samples: 96.0, avg_ips: 33.93410 images/sec.
Type : capsule Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.03959, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11262 sec, avg_samples: 96.0, avg_ips: 852.45028 images/sec.
Type : capsule Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.00896, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04973 sec, avg_samples: 27.0, avg_ips: 542.89471 images/sec.
Type : capsule Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.03326, avg_reader_cost: 2.78860 sec, avg_batch_cost: 2.89688 sec, avg_samples: 96.0, avg_ips: 33.13906 images/sec.
Type : capsule Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.04912, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10584 sec, avg_samples: 96.0, avg_ips: 906.99502 images/sec.
Type : capsule Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.00833, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05029 sec, avg_samples: 27.0, avg_ips: 536.93837 images/sec.
Type : capsule Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.03607, avg_reader_cost: 2.70311 sec, avg_batch_cost: 2.81682 sec, avg_samples: 96.0, avg_ips: 34.08099 images/sec.
Type : capsule Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.06482, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11369 sec, avg_samples: 96.0, avg_ips: 844.37032 images/sec.
Type : capsule Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.00834, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05167 sec, avg_samples: 27.0, avg_ips: 522.56788 images/sec.
Type : capsule Test [ Epoch 192/256 ] test_cost: 12.275337 sec max_auc: 0.92860 roc_auc : 0.908656.
Type : capsule Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.04554, avg_reader_cost: 2.51557 sec, avg_batch_cost: 2.62973 sec, avg_samples: 96.0, avg_ips: 36.50558 images/sec.
Type : capsule Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.08303, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11208 sec, avg_samples: 96.0, avg_ips: 856.55217 images/sec.
Type : capsule Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.10105, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04868 sec, avg_samples: 27.0, avg_ips: 554.63093 images/sec.
Type : capsule Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.05996, avg_reader_cost: 2.78305 sec, avg_batch_cost: 2.89971 sec, avg_samples: 96.0, avg_ips: 33.10676 images/sec.
Type : capsule Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.04562, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11238 sec, avg_samples: 96.0, avg_ips: 854.22076 images/sec.
Type : capsule Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.08093, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05016 sec, avg_samples: 27.0, avg_ips: 538.22964 images/sec.
Type : capsule Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.08528, avg_reader_cost: 2.61444 sec, avg_batch_cost: 2.72851 sec, avg_samples: 96.0, avg_ips: 35.18403 images/sec.
Type : capsule Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.02297, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11379 sec, avg_samples: 96.0, avg_ips: 843.64143 images/sec.
Type : capsule Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.05926, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05112 sec, avg_samples: 27.0, avg_ips: 528.11931 images/sec.
Type : capsule Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.05007, avg_reader_cost: 2.69978 sec, avg_batch_cost: 2.81883 sec, avg_samples: 96.0, avg_ips: 34.05673 images/sec.
Type : capsule Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.05224, avg_reader_cost: 0.05087 sec, avg_batch_cost: 0.16212 sec, avg_samples: 96.0, avg_ips: 592.16664 images/sec.
Type : capsule Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.01138, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05289 sec, avg_samples: 27.0, avg_ips: 510.49978 images/sec.
Type : capsule Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.07546, avg_reader_cost: 2.02041 sec, avg_batch_cost: 2.13486 sec, avg_samples: 96.0, avg_ips: 44.96773 images/sec.
Type : capsule Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.03663, avg_reader_cost: 0.31414 sec, avg_batch_cost: 0.42861 sec, avg_samples: 96.0, avg_ips: 223.97880 images/sec.
Type : capsule Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.04696, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05041 sec, avg_samples: 27.0, avg_ips: 535.61020 images/sec.
Type : capsule Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.01131, avg_reader_cost: 2.89777 sec, avg_batch_cost: 3.01268 sec, avg_samples: 96.0, avg_ips: 31.86531 images/sec.
Type : capsule Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.03757, avg_reader_cost: 0.06333 sec, avg_batch_cost: 0.17699 sec, avg_samples: 96.0, avg_ips: 542.41366 images/sec.
Type : capsule Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.00699, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05100 sec, avg_samples: 27.0, avg_ips: 529.44271 images/sec.
Type : capsule Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.04692, avg_reader_cost: 3.04571 sec, avg_batch_cost: 3.16104 sec, avg_samples: 96.0, avg_ips: 30.36974 images/sec.
Type : capsule Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.03254, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11258 sec, avg_samples: 96.0, avg_ips: 852.70843 images/sec.
Type : capsule Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.05949, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05151 sec, avg_samples: 27.0, avg_ips: 524.18122 images/sec.
Type : capsule Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.04059, avg_reader_cost: 2.70729 sec, avg_batch_cost: 2.82355 sec, avg_samples: 96.0, avg_ips: 33.99978 images/sec.
Type : capsule Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.04540, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11118 sec, avg_samples: 96.0, avg_ips: 863.49561 images/sec.
Type : capsule Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.06601, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04875 sec, avg_samples: 27.0, avg_ips: 553.82264 images/sec.
Type : capsule Test [ Epoch 200/256 ] test_cost: 12.747847 sec max_auc: 0.92860 roc_auc : 0.875150.
Type : capsule Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.05173, avg_reader_cost: 2.67481 sec, avg_batch_cost: 2.78796 sec, avg_samples: 96.0, avg_ips: 34.43372 images/sec.
Type : capsule Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.05431, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11159 sec, avg_samples: 96.0, avg_ips: 860.26160 images/sec.
Type : capsule Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.10242, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05354 sec, avg_samples: 27.0, avg_ips: 504.30043 images/sec.
Type : capsule Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.03459, avg_reader_cost: 2.61348 sec, avg_batch_cost: 2.72566 sec, avg_samples: 96.0, avg_ips: 35.22084 images/sec.
Type : capsule Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.07908, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11189 sec, avg_samples: 96.0, avg_ips: 857.99590 images/sec.
Type : capsule Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.01229, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04973 sec, avg_samples: 27.0, avg_ips: 542.90252 images/sec.
Type : capsule Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.06816, avg_reader_cost: 2.62868 sec, avg_batch_cost: 2.74135 sec, avg_samples: 96.0, avg_ips: 35.01927 images/sec.
Type : capsule Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.02453, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11216 sec, avg_samples: 96.0, avg_ips: 855.88761 images/sec.
Type : capsule Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.05596, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04966 sec, avg_samples: 27.0, avg_ips: 543.65313 images/sec.
Type : capsule Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.03257, avg_reader_cost: 2.04115 sec, avg_batch_cost: 2.15404 sec, avg_samples: 96.0, avg_ips: 44.56732 images/sec.
Type : capsule Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.02825, avg_reader_cost: 0.35576 sec, avg_batch_cost: 0.46689 sec, avg_samples: 96.0, avg_ips: 205.61700 images/sec.
Type : capsule Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.02126, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04908 sec, avg_samples: 27.0, avg_ips: 550.10205 images/sec.
Type : capsule Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.03064, avg_reader_cost: 2.59519 sec, avg_batch_cost: 2.70852 sec, avg_samples: 96.0, avg_ips: 35.44371 images/sec.
Type : capsule Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.02505, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11128 sec, avg_samples: 96.0, avg_ips: 862.66496 images/sec.
Type : capsule Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.06268, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04954 sec, avg_samples: 27.0, avg_ips: 544.97432 images/sec.
Type : capsule Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.04485, avg_reader_cost: 2.57310 sec, avg_batch_cost: 2.68598 sec, avg_samples: 96.0, avg_ips: 35.74114 images/sec.
Type : capsule Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.05573, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11240 sec, avg_samples: 96.0, avg_ips: 854.06494 images/sec.
Type : capsule Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.04813, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04910 sec, avg_samples: 27.0, avg_ips: 549.84297 images/sec.
Type : capsule Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.05449, avg_reader_cost: 2.81277 sec, avg_batch_cost: 2.92534 sec, avg_samples: 96.0, avg_ips: 32.81669 images/sec.
Type : capsule Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.02350, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11080 sec, avg_samples: 96.0, avg_ips: 866.46306 images/sec.
