
############################
training transistor
############################

Type : transistor Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34966, avg_reader_cost: 3.54029 sec, avg_batch_cost: 3.66641 sec, avg_samples: 96.0, avg_ips: 26.18364 images/sec.
Type : transistor Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.08644, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11182 sec, avg_samples: 96.0, avg_ips: 858.55571 images/sec.
Type : transistor Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.05507, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04962 sec, avg_samples: 21.0, avg_ips: 423.19075 images/sec.
Type : transistor Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.03662, avg_reader_cost: 2.49857 sec, avg_batch_cost: 2.61378 sec, avg_samples: 96.0, avg_ips: 36.72835 images/sec.
Type : transistor Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.03680, avg_reader_cost: 0.04399 sec, avg_batch_cost: 0.14965 sec, avg_samples: 96.0, avg_ips: 641.49334 images/sec.
Type : transistor Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.11740, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03941 sec, avg_samples: 21.0, avg_ips: 532.81945 images/sec.
Type : transistor Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.05481, avg_reader_cost: 2.59391 sec, avg_batch_cost: 2.70024 sec, avg_samples: 96.0, avg_ips: 35.55245 images/sec.
Type : transistor Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.04584, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10709 sec, avg_samples: 96.0, avg_ips: 896.40835 images/sec.
Type : transistor Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.05313, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03841 sec, avg_samples: 21.0, avg_ips: 546.67906 images/sec.
Type : transistor Test [ Epoch 168/256 ] test_cost: 10.190493 sec max_auc: 0.95458 roc_auc : 0.918750.
Type : transistor Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.06208, avg_reader_cost: 2.70153 sec, avg_batch_cost: 2.81684 sec, avg_samples: 96.0, avg_ips: 34.08073 images/sec.
Type : transistor Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.04539, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11455 sec, avg_samples: 96.0, avg_ips: 838.05243 images/sec.
Type : transistor Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.01180, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04574 sec, avg_samples: 21.0, avg_ips: 459.12983 images/sec.
Type : transistor Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.08604, avg_reader_cost: 2.88044 sec, avg_batch_cost: 2.99389 sec, avg_samples: 96.0, avg_ips: 32.06527 images/sec.
Type : transistor Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.04578, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11286 sec, avg_samples: 96.0, avg_ips: 850.61344 images/sec.
Type : transistor Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.02884, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04574 sec, avg_samples: 21.0, avg_ips: 459.15615 images/sec.
Type : transistor Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.03945, avg_reader_cost: 2.51232 sec, avg_batch_cost: 2.62626 sec, avg_samples: 96.0, avg_ips: 36.55388 images/sec.
Type : transistor Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.02409, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11244 sec, avg_samples: 96.0, avg_ips: 853.78605 images/sec.
Type : transistor Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.01550, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.04671 sec, avg_samples: 21.0, avg_ips: 449.56862 images/sec.
Type : transistor Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.03268, avg_reader_cost: 2.74147 sec, avg_batch_cost: 2.85564 sec, avg_samples: 96.0, avg_ips: 33.61769 images/sec.
Type : transistor Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.01658, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11276 sec, avg_samples: 96.0, avg_ips: 851.35983 images/sec.
Type : transistor Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.04100, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04567 sec, avg_samples: 21.0, avg_ips: 459.78652 images/sec.
Type : transistor Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.03634, avg_reader_cost: 2.57760 sec, avg_batch_cost: 2.69160 sec, avg_samples: 96.0, avg_ips: 35.66651 images/sec.
Type : transistor Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.09622, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11311 sec, avg_samples: 96.0, avg_ips: 848.75051 images/sec.
Type : transistor Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.07453, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04457 sec, avg_samples: 21.0, avg_ips: 471.12643 images/sec.
Type : transistor Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.01713, avg_reader_cost: 2.51541 sec, avg_batch_cost: 2.62883 sec, avg_samples: 96.0, avg_ips: 36.51818 images/sec.
Type : transistor Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.07314, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11193 sec, avg_samples: 96.0, avg_ips: 857.71626 images/sec.
Type : transistor Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.00772, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04623 sec, avg_samples: 21.0, avg_ips: 454.27081 images/sec.
Type : transistor Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.04928, avg_reader_cost: 2.09587 sec, avg_batch_cost: 2.20867 sec, avg_samples: 96.0, avg_ips: 43.46508 images/sec.
Type : transistor Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.06545, avg_reader_cost: 0.27105 sec, avg_batch_cost: 0.38479 sec, avg_samples: 96.0, avg_ips: 249.48430 images/sec.
Type : transistor Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.05737, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04871 sec, avg_samples: 21.0, avg_ips: 431.11569 images/sec.
Type : transistor Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.01080, avg_reader_cost: 2.43615 sec, avg_batch_cost: 2.55045 sec, avg_samples: 96.0, avg_ips: 37.64046 images/sec.
Type : transistor Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.02478, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11295 sec, avg_samples: 96.0, avg_ips: 849.89886 images/sec.
Type : transistor Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.08161, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04522 sec, avg_samples: 21.0, avg_ips: 464.43896 images/sec.
Type : transistor Test [ Epoch 176/256 ] test_cost: 10.079826 sec max_auc: 0.95625 roc_auc : 0.956250.
Type : transistor Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.07535, avg_reader_cost: 2.51534 sec, avg_batch_cost: 2.62904 sec, avg_samples: 96.0, avg_ips: 36.51522 images/sec.
Type : transistor Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.07164, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11368 sec, avg_samples: 96.0, avg_ips: 844.43938 images/sec.
Type : transistor Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.12436, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.04749 sec, avg_samples: 21.0, avg_ips: 442.21500 images/sec.
Type : transistor Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.05110, avg_reader_cost: 2.74563 sec, avg_batch_cost: 2.86353 sec, avg_samples: 96.0, avg_ips: 33.52508 images/sec.
Type : transistor Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.02884, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11053 sec, avg_samples: 96.0, avg_ips: 868.53765 images/sec.
Type : transistor Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.13245, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04162 sec, avg_samples: 21.0, avg_ips: 504.58226 images/sec.
Type : transistor Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.04567, avg_reader_cost: 2.44274 sec, avg_batch_cost: 2.54987 sec, avg_samples: 96.0, avg_ips: 37.64896 images/sec.
Type : transistor Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.11929, avg_reader_cost: 0.04084 sec, avg_batch_cost: 0.14831 sec, avg_samples: 96.0, avg_ips: 647.30556 images/sec.
Type : transistor Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.00857, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03923 sec, avg_samples: 21.0, avg_ips: 535.35194 images/sec.
Type : transistor Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.03528, avg_reader_cost: 2.50617 sec, avg_batch_cost: 2.61293 sec, avg_samples: 96.0, avg_ips: 36.74039 images/sec.
Type : transistor Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.06185, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10466 sec, avg_samples: 96.0, avg_ips: 917.29737 images/sec.
Type : transistor Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.07446, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04012 sec, avg_samples: 21.0, avg_ips: 523.47786 images/sec.
Type : transistor Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.04012, avg_reader_cost: 2.70782 sec, avg_batch_cost: 2.81439 sec, avg_samples: 96.0, avg_ips: 34.11041 images/sec.
Type : transistor Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.08597, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10541 sec, avg_samples: 96.0, avg_ips: 910.69160 images/sec.
Type : transistor Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.15457, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04059 sec, avg_samples: 21.0, avg_ips: 517.42899 images/sec.
Type : transistor Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.09722, avg_reader_cost: 2.60750 sec, avg_batch_cost: 2.71461 sec, avg_samples: 96.0, avg_ips: 35.36424 images/sec.
Type : transistor Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.05752, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10512 sec, avg_samples: 96.0, avg_ips: 913.23629 images/sec.
Type : transistor Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.08425, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03945 sec, avg_samples: 21.0, avg_ips: 532.31390 images/sec.
Type : transistor Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.05141, avg_reader_cost: 1.95552 sec, avg_batch_cost: 2.06279 sec, avg_samples: 96.0, avg_ips: 46.53898 images/sec.
Type : transistor Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.08046, avg_reader_cost: 0.32123 sec, avg_batch_cost: 0.42715 sec, avg_samples: 96.0, avg_ips: 224.74553 images/sec.
Type : transistor Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.18531, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03795 sec, avg_samples: 21.0, avg_ips: 553.40431 images/sec.
Type : transistor Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.06977, avg_reader_cost: 2.80210 sec, avg_batch_cost: 2.91623 sec, avg_samples: 96.0, avg_ips: 32.91924 images/sec.
Type : transistor Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.03922, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11268 sec, avg_samples: 96.0, avg_ips: 851.94886 images/sec.
Type : transistor Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.06423, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04548 sec, avg_samples: 21.0, avg_ips: 461.71225 images/sec.
Type : transistor Test [ Epoch 184/256 ] test_cost: 11.220532 sec max_auc: 0.95625 roc_auc : 0.935417.
Type : transistor Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.08200, avg_reader_cost: 2.68284 sec, avg_batch_cost: 2.79705 sec, avg_samples: 96.0, avg_ips: 34.32187 images/sec.
Type : transistor Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.05799, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11427 sec, avg_samples: 96.0, avg_ips: 840.12273 images/sec.
Type : transistor Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.02062, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04667 sec, avg_samples: 21.0, avg_ips: 449.98664 images/sec.
Type : transistor Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.06021, avg_reader_cost: 2.72266 sec, avg_batch_cost: 2.83547 sec, avg_samples: 96.0, avg_ips: 33.85680 images/sec.
Type : transistor Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.04213, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11335 sec, avg_samples: 96.0, avg_ips: 846.94560 images/sec.
Type : transistor Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.11440, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04633 sec, avg_samples: 21.0, avg_ips: 453.25160 images/sec.
Type : transistor Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.07305, avg_reader_cost: 2.64529 sec, avg_batch_cost: 2.75878 sec, avg_samples: 96.0, avg_ips: 34.79793 images/sec.
Type : transistor Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.08755, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11391 sec, avg_samples: 96.0, avg_ips: 842.80266 images/sec.
Type : transistor Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.07266, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05430 sec, avg_samples: 21.0, avg_ips: 386.75002 images/sec.
Type : transistor Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.07522, avg_reader_cost: 2.72765 sec, avg_batch_cost: 2.84032 sec, avg_samples: 96.0, avg_ips: 33.79898 images/sec.
Type : transistor Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.03854, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11192 sec, avg_samples: 96.0, avg_ips: 857.78935 images/sec.
Type : transistor Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.01068, avg_reader_cost: 0.00035 sec, avg_batch_cost: 0.04694 sec, avg_samples: 21.0, avg_ips: 447.41970 images/sec.
Type : transistor Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.04949, avg_reader_cost: 2.49738 sec, avg_batch_cost: 2.61198 sec, avg_samples: 96.0, avg_ips: 36.75375 images/sec.
Type : transistor Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.04994, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11275 sec, avg_samples: 96.0, avg_ips: 851.41563 images/sec.
Type : transistor Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.02093, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04649 sec, avg_samples: 21.0, avg_ips: 451.67111 images/sec.
Type : transistor Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.03769, avg_reader_cost: 2.77904 sec, avg_batch_cost: 2.89235 sec, avg_samples: 96.0, avg_ips: 33.19105 images/sec.
Type : transistor Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.08099, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11209 sec, avg_samples: 96.0, avg_ips: 856.45743 images/sec.
Type : transistor Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.01874, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04494 sec, avg_samples: 21.0, avg_ips: 467.29225 images/sec.
Type : transistor Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.05683, avg_reader_cost: 2.52613 sec, avg_batch_cost: 2.63979 sec, avg_samples: 96.0, avg_ips: 36.36655 images/sec.
Type : transistor Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.06428, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11269 sec, avg_samples: 96.0, avg_ips: 851.89659 images/sec.
Type : transistor Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.09342, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04551 sec, avg_samples: 21.0, avg_ips: 461.41716 images/sec.
Type : transistor Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.07781, avg_reader_cost: 1.93308 sec, avg_batch_cost: 2.04704 sec, avg_samples: 96.0, avg_ips: 46.89705 images/sec.
Type : transistor Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.03123, avg_reader_cost: 0.20243 sec, avg_batch_cost: 0.31355 sec, avg_samples: 96.0, avg_ips: 306.16661 images/sec.
Type : transistor Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.14414, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04557 sec, avg_samples: 21.0, avg_ips: 460.84259 images/sec.
Type : transistor Test [ Epoch 192/256 ] test_cost: 9.607734 sec max_auc: 0.95625 roc_auc : 0.935417.
Type : transistor Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.11494, avg_reader_cost: 1.98262 sec, avg_batch_cost: 2.11041 sec, avg_samples: 96.0, avg_ips: 45.48871 images/sec.
Type : transistor Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.02621, avg_reader_cost: 0.17516 sec, avg_batch_cost: 0.28831 sec, avg_samples: 96.0, avg_ips: 332.97128 images/sec.
Type : transistor Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.14471, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04663 sec, avg_samples: 21.0, avg_ips: 450.36167 images/sec.
Type : transistor Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.05336, avg_reader_cost: 2.78132 sec, avg_batch_cost: 2.89419 sec, avg_samples: 96.0, avg_ips: 33.16994 images/sec.
Type : transistor Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.03767, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11548 sec, avg_samples: 96.0, avg_ips: 831.28914 images/sec.
Type : transistor Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.06000, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04527 sec, avg_samples: 21.0, avg_ips: 463.91059 images/sec.
Type : transistor Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.07326, avg_reader_cost: 2.79816 sec, avg_batch_cost: 2.91246 sec, avg_samples: 96.0, avg_ips: 32.96177 images/sec.
Type : transistor Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.06427, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11162 sec, avg_samples: 96.0, avg_ips: 860.06682 images/sec.
Type : transistor Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.01235, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04504 sec, avg_samples: 21.0, avg_ips: 466.20398 images/sec.
Type : transistor Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.07946, avg_reader_cost: 2.49600 sec, avg_batch_cost: 2.60959 sec, avg_samples: 96.0, avg_ips: 36.78739 images/sec.
Type : transistor Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.09018, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11357 sec, avg_samples: 96.0, avg_ips: 845.30981 images/sec.
Type : transistor Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.02287, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04518 sec, avg_samples: 21.0, avg_ips: 464.76735 images/sec.
Type : transistor Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.03452, avg_reader_cost: 2.50447 sec, avg_batch_cost: 2.61914 sec, avg_samples: 96.0, avg_ips: 36.65325 images/sec.
Type : transistor Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.05728, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11213 sec, avg_samples: 96.0, avg_ips: 856.16970 images/sec.
Type : transistor Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.01898, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04520 sec, avg_samples: 21.0, avg_ips: 464.59574 images/sec.
Type : transistor Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.09092, avg_reader_cost: 2.67924 sec, avg_batch_cost: 2.79368 sec, avg_samples: 96.0, avg_ips: 34.36323 images/sec.
Type : transistor Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.06100, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11473 sec, avg_samples: 96.0, avg_ips: 836.74627 images/sec.
Type : transistor Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.01031, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04455 sec, avg_samples: 21.0, avg_ips: 471.35081 images/sec.
Type : transistor Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.07337, avg_reader_cost: 2.56464 sec, avg_batch_cost: 2.67925 sec, avg_samples: 96.0, avg_ips: 35.83091 images/sec.
Type : transistor Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.07483, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11434 sec, avg_samples: 96.0, avg_ips: 839.59720 images/sec.
Type : transistor Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.07670, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04547 sec, avg_samples: 21.0, avg_ips: 461.79455 images/sec.
Type : transistor Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.02134, avg_reader_cost: 2.51275 sec, avg_batch_cost: 2.62584 sec, avg_samples: 96.0, avg_ips: 36.55972 images/sec.
Type : transistor Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.05375, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11324 sec, avg_samples: 96.0, avg_ips: 847.72482 images/sec.
Type : transistor Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.06938, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04706 sec, avg_samples: 21.0, avg_ips: 446.20707 images/sec.
Type : transistor Test [ Epoch 200/256 ] test_cost: 9.797961 sec max_auc: 0.95625 roc_auc : 0.937917.
Type : transistor Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.07304, avg_reader_cost: 2.50837 sec, avg_batch_cost: 2.62143 sec, avg_samples: 96.0, avg_ips: 36.62118 images/sec.
Type : transistor Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.02755, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.10596 sec, avg_samples: 96.0, avg_ips: 906.01746 images/sec.
Type : transistor Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.06762, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.03704 sec, avg_samples: 21.0, avg_ips: 566.91458 images/sec.
Type : transistor Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.03276, avg_reader_cost: 2.71318 sec, avg_batch_cost: 2.82046 sec, avg_samples: 96.0, avg_ips: 34.03700 images/sec.
Type : transistor Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.03431, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10622 sec, avg_samples: 96.0, avg_ips: 903.78657 images/sec.
Type : transistor Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.02817, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04023 sec, avg_samples: 21.0, avg_ips: 521.98876 images/sec.
Type : transistor Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.03039, avg_reader_cost: 2.53099 sec, avg_batch_cost: 2.63967 sec, avg_samples: 96.0, avg_ips: 36.36814 images/sec.
Type : transistor Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.06562, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10443 sec, avg_samples: 96.0, avg_ips: 919.27432 images/sec.
Type : transistor Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.03636, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.03722 sec, avg_samples: 21.0, avg_ips: 564.15134 images/sec.
Type : transistor Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.07825, avg_reader_cost: 2.02954 sec, avg_batch_cost: 2.14265 sec, avg_samples: 96.0, avg_ips: 44.80424 images/sec.
Type : transistor Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.07717, avg_reader_cost: 0.04607 sec, avg_batch_cost: 0.15907 sec, avg_samples: 96.0, avg_ips: 603.50331 images/sec.
Type : transistor Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.00723, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04545 sec, avg_samples: 21.0, avg_ips: 462.03437 images/sec.
Type : transistor Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.04413, avg_reader_cost: 2.03781 sec, avg_batch_cost: 2.15153 sec, avg_samples: 96.0, avg_ips: 44.61933 images/sec.
Type : transistor Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.06914, avg_reader_cost: 0.16471 sec, avg_batch_cost: 0.27753 sec, avg_samples: 96.0, avg_ips: 345.90623 images/sec.
Type : transistor Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.07102, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04619 sec, avg_samples: 21.0, avg_ips: 454.64129 images/sec.
Type : transistor Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.04053, avg_reader_cost: 2.86366 sec, avg_batch_cost: 2.97800 sec, avg_samples: 96.0, avg_ips: 32.23643 images/sec.
Type : transistor Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.03707, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11467 sec, avg_samples: 96.0, avg_ips: 837.17946 images/sec.
Type : transistor Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.03924, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04697 sec, avg_samples: 21.0, avg_ips: 447.11536 images/sec.
Type : transistor Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.10945, avg_reader_cost: 3.04948 sec, avg_batch_cost: 3.17253 sec, avg_samples: 96.0, avg_ips: 30.25976 images/sec.
Type : transistor Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.06827, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11673 sec, avg_samples: 96.0, avg_ips: 822.37728 images/sec.
