
############################
training pill
############################

Type : pill Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.44794, avg_reader_cost: 2.52006 sec, avg_batch_cost: 2.64218 sec, avg_samples: 96.0, avg_ips: 36.33365 images/sec.
Type : pill Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.21003, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.09371 sec, avg_samples: 75.0, avg_ips: 800.30529 images/sec.
Type : pill Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.21554, avg_reader_cost: 2.62598 sec, avg_batch_cost: 2.73889 sec, avg_samples: 96.0, avg_ips: 35.05074 images/sec.
Type : pill Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.26292, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11169 sec, avg_samples: 96.0, avg_ips: 859.53990 images/sec.
Type : pill Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.24041, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.09390 sec, avg_samples: 75.0, avg_ips: 798.70814 images/sec.
Type : pill Test [ Epoch 168/256 ] test_cost: 9.233915 sec max_auc: 0.94517 roc_auc : 0.922531.
Type : pill Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.18554, avg_reader_cost: 2.84275 sec, avg_batch_cost: 2.95621 sec, avg_samples: 96.0, avg_ips: 32.47406 images/sec.
Type : pill Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.18979, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11088 sec, avg_samples: 96.0, avg_ips: 865.82400 images/sec.
Type : pill Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.23388, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09475 sec, avg_samples: 75.0, avg_ips: 791.55136 images/sec.
Type : pill Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.22654, avg_reader_cost: 2.56928 sec, avg_batch_cost: 2.67571 sec, avg_samples: 96.0, avg_ips: 35.87829 images/sec.
Type : pill Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.26091, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10338 sec, avg_samples: 96.0, avg_ips: 928.60249 images/sec.
Type : pill Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.18524, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08889 sec, avg_samples: 75.0, avg_ips: 843.71837 images/sec.
Type : pill Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.20505, avg_reader_cost: 1.99176 sec, avg_batch_cost: 2.09980 sec, avg_samples: 96.0, avg_ips: 45.71865 images/sec.
Type : pill Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.23758, avg_reader_cost: 0.18545 sec, avg_batch_cost: 0.28959 sec, avg_samples: 96.0, avg_ips: 331.49947 images/sec.
Type : pill Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.24659, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.08652 sec, avg_samples: 75.0, avg_ips: 866.84248 images/sec.
Type : pill Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.22355, avg_reader_cost: 2.63811 sec, avg_batch_cost: 2.77654 sec, avg_samples: 96.0, avg_ips: 34.57542 images/sec.
Type : pill Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.26781, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11345 sec, avg_samples: 96.0, avg_ips: 846.17137 images/sec.
Type : pill Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.20389, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09490 sec, avg_samples: 75.0, avg_ips: 790.32435 images/sec.
Type : pill Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.19538, avg_reader_cost: 2.64055 sec, avg_batch_cost: 2.75439 sec, avg_samples: 96.0, avg_ips: 34.85347 images/sec.
Type : pill Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.22579, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11298 sec, avg_samples: 96.0, avg_ips: 849.71413 images/sec.
Type : pill Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.14556, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.09413 sec, avg_samples: 75.0, avg_ips: 796.73780 images/sec.
Type : pill Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.20503, avg_reader_cost: 2.55353 sec, avg_batch_cost: 2.66611 sec, avg_samples: 96.0, avg_ips: 36.00758 images/sec.
Type : pill Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.18710, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11280 sec, avg_samples: 96.0, avg_ips: 851.06471 images/sec.
Type : pill Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.22772, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.09495 sec, avg_samples: 75.0, avg_ips: 789.84809 images/sec.
Type : pill Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.24140, avg_reader_cost: 2.72495 sec, avg_batch_cost: 2.83883 sec, avg_samples: 96.0, avg_ips: 33.81678 images/sec.
Type : pill Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.20259, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11280 sec, avg_samples: 96.0, avg_ips: 851.05932 images/sec.
Type : pill Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.18190, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09515 sec, avg_samples: 75.0, avg_ips: 788.23904 images/sec.
Type : pill Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.22716, avg_reader_cost: 2.80417 sec, avg_batch_cost: 2.91901 sec, avg_samples: 96.0, avg_ips: 32.88789 images/sec.
Type : pill Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.23588, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11241 sec, avg_samples: 96.0, avg_ips: 854.02871 images/sec.
Type : pill Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.14648, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.09384 sec, avg_samples: 75.0, avg_ips: 799.22154 images/sec.
Type : pill Test [ Epoch 176/256 ] test_cost: 9.444736 sec max_auc: 0.94517 roc_auc : 0.940807.
Type : pill Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.21808, avg_reader_cost: 2.91879 sec, avg_batch_cost: 3.03266 sec, avg_samples: 96.0, avg_ips: 31.65537 images/sec.
Type : pill Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.21666, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11418 sec, avg_samples: 96.0, avg_ips: 840.79463 images/sec.
Type : pill Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.24295, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.09628 sec, avg_samples: 75.0, avg_ips: 778.94054 images/sec.
Type : pill Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.25444, avg_reader_cost: 2.73032 sec, avg_batch_cost: 2.84331 sec, avg_samples: 96.0, avg_ips: 33.76348 images/sec.
Type : pill Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.17873, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11573 sec, avg_samples: 96.0, avg_ips: 829.49955 images/sec.
Type : pill Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.19102, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.09638 sec, avg_samples: 75.0, avg_ips: 778.19096 images/sec.
Type : pill Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.17357, avg_reader_cost: 2.83078 sec, avg_batch_cost: 2.94405 sec, avg_samples: 96.0, avg_ips: 32.60812 images/sec.
Type : pill Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.22505, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11182 sec, avg_samples: 96.0, avg_ips: 858.55205 images/sec.
Type : pill Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.20986, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.09484 sec, avg_samples: 75.0, avg_ips: 790.79322 images/sec.
Type : pill Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.21571, avg_reader_cost: 2.89323 sec, avg_batch_cost: 3.00650 sec, avg_samples: 96.0, avg_ips: 31.93084 images/sec.
Type : pill Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.21050, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11459 sec, avg_samples: 96.0, avg_ips: 837.75601 images/sec.
Type : pill Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.24764, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.09528 sec, avg_samples: 75.0, avg_ips: 787.12467 images/sec.
Type : pill Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.20489, avg_reader_cost: 2.85551 sec, avg_batch_cost: 2.96866 sec, avg_samples: 96.0, avg_ips: 32.33788 images/sec.
Type : pill Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.18587, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11344 sec, avg_samples: 96.0, avg_ips: 846.28519 images/sec.
Type : pill Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.24683, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09600 sec, avg_samples: 75.0, avg_ips: 781.27558 images/sec.
Type : pill Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.24775, avg_reader_cost: 2.60031 sec, avg_batch_cost: 2.71299 sec, avg_samples: 96.0, avg_ips: 35.38526 images/sec.
Type : pill Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.20092, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11360 sec, avg_samples: 96.0, avg_ips: 845.09691 images/sec.
Type : pill Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.20242, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.09559 sec, avg_samples: 75.0, avg_ips: 784.62931 images/sec.
Type : pill Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.23193, avg_reader_cost: 2.83783 sec, avg_batch_cost: 2.95082 sec, avg_samples: 96.0, avg_ips: 32.53330 images/sec.
Type : pill Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.19100, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11345 sec, avg_samples: 96.0, avg_ips: 846.18026 images/sec.
Type : pill Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.16872, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.09404 sec, avg_samples: 75.0, avg_ips: 797.49121 images/sec.
Type : pill Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.21080, avg_reader_cost: 2.80760 sec, avg_batch_cost: 2.91929 sec, avg_samples: 96.0, avg_ips: 32.88471 images/sec.
Type : pill Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.18591, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11379 sec, avg_samples: 96.0, avg_ips: 843.67325 images/sec.
Type : pill Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.29079, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09346 sec, avg_samples: 75.0, avg_ips: 802.46730 images/sec.
Type : pill Test [ Epoch 184/256 ] test_cost: 10.723209 sec max_auc: 0.95172 roc_auc : 0.951718.
Type : pill Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.24874, avg_reader_cost: 2.69956 sec, avg_batch_cost: 2.81600 sec, avg_samples: 96.0, avg_ips: 34.09089 images/sec.
Type : pill Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.21621, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11427 sec, avg_samples: 96.0, avg_ips: 840.08242 images/sec.
Type : pill Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.23225, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09640 sec, avg_samples: 75.0, avg_ips: 777.97733 images/sec.
Type : pill Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.22846, avg_reader_cost: 2.70082 sec, avg_batch_cost: 2.81402 sec, avg_samples: 96.0, avg_ips: 34.11490 images/sec.
Type : pill Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.26765, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.12421 sec, avg_samples: 96.0, avg_ips: 772.90763 images/sec.
Type : pill Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.22903, avg_reader_cost: 0.00042 sec, avg_batch_cost: 0.09703 sec, avg_samples: 75.0, avg_ips: 772.95932 images/sec.
Type : pill Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.18678, avg_reader_cost: 2.69275 sec, avg_batch_cost: 2.80658 sec, avg_samples: 96.0, avg_ips: 34.20534 images/sec.
Type : pill Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.22396, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11284 sec, avg_samples: 96.0, avg_ips: 850.76261 images/sec.
Type : pill Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.23013, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.09492 sec, avg_samples: 75.0, avg_ips: 790.09805 images/sec.
Type : pill Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.21747, avg_reader_cost: 2.62902 sec, avg_batch_cost: 2.74190 sec, avg_samples: 96.0, avg_ips: 35.01222 images/sec.
Type : pill Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.27205, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11224 sec, avg_samples: 96.0, avg_ips: 855.29312 images/sec.
Type : pill Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.26680, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.09305 sec, avg_samples: 75.0, avg_ips: 806.05542 images/sec.
Type : pill Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.21251, avg_reader_cost: 2.64443 sec, avg_batch_cost: 2.75661 sec, avg_samples: 96.0, avg_ips: 34.82540 images/sec.
Type : pill Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.18472, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11145 sec, avg_samples: 96.0, avg_ips: 861.38420 images/sec.
Type : pill Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.24972, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09519 sec, avg_samples: 75.0, avg_ips: 787.89749 images/sec.
Type : pill Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.23371, avg_reader_cost: 2.53061 sec, avg_batch_cost: 2.64393 sec, avg_samples: 96.0, avg_ips: 36.30953 images/sec.
Type : pill Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.22421, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11126 sec, avg_samples: 96.0, avg_ips: 862.81469 images/sec.
Type : pill Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.20321, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09507 sec, avg_samples: 75.0, avg_ips: 788.91115 images/sec.
Type : pill Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.21869, avg_reader_cost: 2.73156 sec, avg_batch_cost: 2.84517 sec, avg_samples: 96.0, avg_ips: 33.74142 images/sec.
Type : pill Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.19117, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11327 sec, avg_samples: 96.0, avg_ips: 847.52855 images/sec.
Type : pill Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.24127, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09453 sec, avg_samples: 75.0, avg_ips: 793.36202 images/sec.
Type : pill Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.24996, avg_reader_cost: 2.60425 sec, avg_batch_cost: 2.71723 sec, avg_samples: 96.0, avg_ips: 35.33011 images/sec.
Type : pill Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.28376, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11214 sec, avg_samples: 96.0, avg_ips: 856.06594 images/sec.
Type : pill Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.18865, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09478 sec, avg_samples: 75.0, avg_ips: 791.26465 images/sec.
Type : pill Test [ Epoch 192/256 ] test_cost: 8.652678 sec max_auc: 0.95172 roc_auc : 0.947354.
Type : pill Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.18944, avg_reader_cost: 2.66649 sec, avg_batch_cost: 2.77940 sec, avg_samples: 96.0, avg_ips: 34.53988 images/sec.
Type : pill Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.20714, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11034 sec, avg_samples: 96.0, avg_ips: 870.02585 images/sec.
Type : pill Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.24258, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09354 sec, avg_samples: 75.0, avg_ips: 801.79029 images/sec.
Type : pill Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.19124, avg_reader_cost: 2.63418 sec, avg_batch_cost: 2.74728 sec, avg_samples: 96.0, avg_ips: 34.94363 images/sec.
Type : pill Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.21982, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11155 sec, avg_samples: 96.0, avg_ips: 860.59072 images/sec.
Type : pill Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.25548, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.09782 sec, avg_samples: 75.0, avg_ips: 766.67853 images/sec.
Type : pill Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.18272, avg_reader_cost: 2.64192 sec, avg_batch_cost: 2.74802 sec, avg_samples: 96.0, avg_ips: 34.93424 images/sec.
Type : pill Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.23787, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10642 sec, avg_samples: 96.0, avg_ips: 902.08169 images/sec.
Type : pill Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.21554, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.08751 sec, avg_samples: 75.0, avg_ips: 857.00181 images/sec.
Type : pill Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.20213, avg_reader_cost: 2.00315 sec, avg_batch_cost: 2.10881 sec, avg_samples: 96.0, avg_ips: 45.52329 images/sec.
Type : pill Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.25465, avg_reader_cost: 0.18717 sec, avg_batch_cost: 0.29092 sec, avg_samples: 96.0, avg_ips: 329.99301 images/sec.
Type : pill Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.19394, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.08755 sec, avg_samples: 75.0, avg_ips: 856.69140 images/sec.
Type : pill Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.23436, avg_reader_cost: 2.70344 sec, avg_batch_cost: 2.81061 sec, avg_samples: 96.0, avg_ips: 34.15624 images/sec.
Type : pill Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.20316, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10592 sec, avg_samples: 96.0, avg_ips: 906.33560 images/sec.
Type : pill Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.21966, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.08724 sec, avg_samples: 75.0, avg_ips: 859.68113 images/sec.
Type : pill Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.19699, avg_reader_cost: 2.72222 sec, avg_batch_cost: 2.83097 sec, avg_samples: 96.0, avg_ips: 33.91060 images/sec.
Type : pill Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.20527, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10382 sec, avg_samples: 96.0, avg_ips: 924.65958 images/sec.
Type : pill Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.16608, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08633 sec, avg_samples: 75.0, avg_ips: 868.73365 images/sec.
Type : pill Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.22734, avg_reader_cost: 2.70363 sec, avg_batch_cost: 2.81079 sec, avg_samples: 96.0, avg_ips: 34.15415 images/sec.
Type : pill Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.26417, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10399 sec, avg_samples: 96.0, avg_ips: 923.19675 images/sec.
Type : pill Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.24346, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.08625 sec, avg_samples: 75.0, avg_ips: 869.51888 images/sec.
Type : pill Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.20726, avg_reader_cost: 1.99254 sec, avg_batch_cost: 2.09798 sec, avg_samples: 96.0, avg_ips: 45.75834 images/sec.
Type : pill Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.23690, avg_reader_cost: 0.17987 sec, avg_batch_cost: 0.28543 sec, avg_samples: 96.0, avg_ips: 336.33667 images/sec.
Type : pill Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.19470, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.08753 sec, avg_samples: 75.0, avg_ips: 856.81507 images/sec.
Type : pill Test [ Epoch 200/256 ] test_cost: 9.202836 sec max_auc: 0.95226 roc_auc : 0.952264.
Type : pill Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.20280, avg_reader_cost: 2.80121 sec, avg_batch_cost: 2.91581 sec, avg_samples: 96.0, avg_ips: 32.92398 images/sec.
Type : pill Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.23946, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11561 sec, avg_samples: 96.0, avg_ips: 830.35656 images/sec.
Type : pill Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.23062, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09519 sec, avg_samples: 75.0, avg_ips: 787.93301 images/sec.
Type : pill Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.25187, avg_reader_cost: 2.67148 sec, avg_batch_cost: 2.78449 sec, avg_samples: 96.0, avg_ips: 34.47674 images/sec.
Type : pill Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.17802, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11275 sec, avg_samples: 96.0, avg_ips: 851.40663 images/sec.
Type : pill Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.17160, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.10488 sec, avg_samples: 75.0, avg_ips: 715.08120 images/sec.
Type : pill Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.22928, avg_reader_cost: 2.87230 sec, avg_batch_cost: 2.98583 sec, avg_samples: 96.0, avg_ips: 32.15187 images/sec.
Type : pill Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.24810, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11344 sec, avg_samples: 96.0, avg_ips: 846.27807 images/sec.
Type : pill Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.22069, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09413 sec, avg_samples: 75.0, avg_ips: 796.79431 images/sec.
Type : pill Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.16619, avg_reader_cost: 2.58372 sec, avg_batch_cost: 2.69690 sec, avg_samples: 96.0, avg_ips: 35.59642 images/sec.
Type : pill Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.22886, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11271 sec, avg_samples: 96.0, avg_ips: 851.76144 images/sec.
Type : pill Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.23654, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.09498 sec, avg_samples: 75.0, avg_ips: 789.62009 images/sec.
Type : pill Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.20956, avg_reader_cost: 2.67326 sec, avg_batch_cost: 2.78715 sec, avg_samples: 96.0, avg_ips: 34.44379 images/sec.
Type : pill Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.21915, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11334 sec, avg_samples: 96.0, avg_ips: 847.02043 images/sec.
Type : pill Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.19786, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09538 sec, avg_samples: 75.0, avg_ips: 786.34550 images/sec.
Type : pill Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.23151, avg_reader_cost: 2.69407 sec, avg_batch_cost: 2.80754 sec, avg_samples: 96.0, avg_ips: 34.19360 images/sec.
Type : pill Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.22923, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11157 sec, avg_samples: 96.0, avg_ips: 860.46382 images/sec.
Type : pill Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.18800, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.09457 sec, avg_samples: 75.0, avg_ips: 793.07399 images/sec.
Type : pill Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.24592, avg_reader_cost: 2.60152 sec, avg_batch_cost: 2.71487 sec, avg_samples: 96.0, avg_ips: 35.36086 images/sec.
Type : pill Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.23116, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11366 sec, avg_samples: 96.0, avg_ips: 844.64309 images/sec.
Type : pill Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.23107, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.09571 sec, avg_samples: 75.0, avg_ips: 783.59148 images/sec.
Type : pill Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.20536, avg_reader_cost: 2.49016 sec, avg_batch_cost: 2.60298 sec, avg_samples: 96.0, avg_ips: 36.88085 images/sec.
Type : pill Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.24433, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11289 sec, avg_samples: 96.0, avg_ips: 850.37092 images/sec.
Type : pill Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.21415, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.09707 sec, avg_samples: 75.0, avg_ips: 772.66314 images/sec.
Type : pill Test [ Epoch 208/256 ] test_cost: 9.442471 sec max_auc: 0.95226 roc_auc : 0.891708.
Type : pill Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.19953, avg_reader_cost: 2.62517 sec, avg_batch_cost: 2.74016 sec, avg_samples: 96.0, avg_ips: 35.03443 images/sec.
