
############################
training hazelnut
############################

Type : hazelnut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28789, avg_reader_cost: 3.20340 sec, avg_batch_cost: 3.31736 sec, avg_samples: 96.0, avg_ips: 28.93864 images/sec.
Type : hazelnut Train [ Epoch 25/256 iter 4 ] lr: 0.02747, loss: 0.13593, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11236 sec, avg_samples: 96.0, avg_ips: 854.38389 images/sec.
Type : hazelnut Train [ Epoch 25/256 iter 5 ] lr: 0.02747, loss: 0.02544, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04452 sec, avg_samples: 7.0, avg_ips: 157.23305 images/sec.
Type : hazelnut Train [ Epoch 26/256 iter 1 ] lr: 0.02726, loss: 0.20950, avg_reader_cost: 2.58807 sec, avg_batch_cost: 2.70080 sec, avg_samples: 96.0, avg_ips: 35.54507 images/sec.
Type : hazelnut Train [ Epoch 26/256 iter 2 ] lr: 0.02726, loss: 0.18793, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11258 sec, avg_samples: 96.0, avg_ips: 852.74455 images/sec.
Type : hazelnut Train [ Epoch 26/256 iter 3 ] lr: 0.02726, loss: 0.15452, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11273 sec, avg_samples: 96.0, avg_ips: 851.56689 images/sec.
Type : hazelnut Train [ Epoch 26/256 iter 4 ] lr: 0.02726, loss: 0.20998, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11178 sec, avg_samples: 96.0, avg_ips: 858.81391 images/sec.
Type : hazelnut Train [ Epoch 26/256 iter 5 ] lr: 0.02726, loss: 0.22442, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04567 sec, avg_samples: 7.0, avg_ips: 153.26777 images/sec.
Type : hazelnut Train [ Epoch 27/256 iter 1 ] lr: 0.02705, loss: 0.19260, avg_reader_cost: 1.92411 sec, avg_batch_cost: 2.03687 sec, avg_samples: 96.0, avg_ips: 47.13118 images/sec.
Type : hazelnut Train [ Epoch 27/256 iter 2 ] lr: 0.02705, loss: 0.15969, avg_reader_cost: 0.16487 sec, avg_batch_cost: 0.27646 sec, avg_samples: 96.0, avg_ips: 347.24563 images/sec.
Type : hazelnut Train [ Epoch 27/256 iter 3 ] lr: 0.02705, loss: 0.17637, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11250 sec, avg_samples: 96.0, avg_ips: 853.34816 images/sec.
Type : hazelnut Train [ Epoch 27/256 iter 4 ] lr: 0.02705, loss: 0.21514, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11261 sec, avg_samples: 96.0, avg_ips: 852.53511 images/sec.
Type : hazelnut Train [ Epoch 27/256 iter 5 ] lr: 0.02705, loss: 0.23468, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02841 sec, avg_samples: 7.0, avg_ips: 246.37387 images/sec.
Type : hazelnut Train [ Epoch 28/256 iter 1 ] lr: 0.02683, loss: 0.19819, avg_reader_cost: 2.40054 sec, avg_batch_cost: 2.50655 sec, avg_samples: 96.0, avg_ips: 38.29967 images/sec.
Type : hazelnut Train [ Epoch 28/256 iter 2 ] lr: 0.02683, loss: 0.20643, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10425 sec, avg_samples: 96.0, avg_ips: 920.87424 images/sec.
Type : hazelnut Train [ Epoch 28/256 iter 3 ] lr: 0.02683, loss: 0.23513, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10469 sec, avg_samples: 96.0, avg_ips: 917.01117 images/sec.
Type : hazelnut Train [ Epoch 28/256 iter 4 ] lr: 0.02683, loss: 0.21306, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10442 sec, avg_samples: 96.0, avg_ips: 919.40446 images/sec.
Type : hazelnut Train [ Epoch 28/256 iter 5 ] lr: 0.02683, loss: 0.15184, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02537 sec, avg_samples: 7.0, avg_ips: 275.87364 images/sec.
Type : hazelnut Train [ Epoch 29/256 iter 1 ] lr: 0.02660, loss: 0.20850, avg_reader_cost: 1.90851 sec, avg_batch_cost: 2.01397 sec, avg_samples: 96.0, avg_ips: 47.66714 images/sec.
Type : hazelnut Train [ Epoch 29/256 iter 2 ] lr: 0.02660, loss: 0.20669, avg_reader_cost: 0.23244 sec, avg_batch_cost: 0.33878 sec, avg_samples: 96.0, avg_ips: 283.36761 images/sec.
Type : hazelnut Train [ Epoch 29/256 iter 3 ] lr: 0.02660, loss: 0.20810, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10466 sec, avg_samples: 96.0, avg_ips: 917.23259 images/sec.
Type : hazelnut Train [ Epoch 29/256 iter 4 ] lr: 0.02660, loss: 0.18059, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10387 sec, avg_samples: 96.0, avg_ips: 924.24570 images/sec.
Type : hazelnut Train [ Epoch 29/256 iter 5 ] lr: 0.02660, loss: 0.47888, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02525 sec, avg_samples: 7.0, avg_ips: 277.23604 images/sec.
Type : hazelnut Train [ Epoch 30/256 iter 1 ] lr: 0.02636, loss: 0.21255, avg_reader_cost: 2.57587 sec, avg_batch_cost: 2.68770 sec, avg_samples: 96.0, avg_ips: 35.71829 images/sec.
Type : hazelnut Train [ Epoch 30/256 iter 2 ] lr: 0.02636, loss: 0.23351, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11354 sec, avg_samples: 96.0, avg_ips: 845.51039 images/sec.
Type : hazelnut Train [ Epoch 30/256 iter 3 ] lr: 0.02636, loss: 0.16671, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11041 sec, avg_samples: 96.0, avg_ips: 869.50731 images/sec.
Type : hazelnut Train [ Epoch 30/256 iter 4 ] lr: 0.02636, loss: 0.20082, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.11120 sec, avg_samples: 96.0, avg_ips: 863.28456 images/sec.
Type : hazelnut Train [ Epoch 30/256 iter 5 ] lr: 0.02636, loss: 0.09571, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03727 sec, avg_samples: 7.0, avg_ips: 187.81106 images/sec.
Type : hazelnut Train [ Epoch 31/256 iter 1 ] lr: 0.02611, loss: 0.22536, avg_reader_cost: 1.93193 sec, avg_batch_cost: 2.04555 sec, avg_samples: 96.0, avg_ips: 46.93114 images/sec.
Type : hazelnut Train [ Epoch 31/256 iter 2 ] lr: 0.02611, loss: 0.21452, avg_reader_cost: 0.13830 sec, avg_batch_cost: 0.24926 sec, avg_samples: 96.0, avg_ips: 385.14415 images/sec.
Type : hazelnut Train [ Epoch 31/256 iter 3 ] lr: 0.02611, loss: 0.22836, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11072 sec, avg_samples: 96.0, avg_ips: 867.03025 images/sec.
Type : hazelnut Train [ Epoch 31/256 iter 4 ] lr: 0.02611, loss: 0.17609, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11481 sec, avg_samples: 96.0, avg_ips: 836.14681 images/sec.
Type : hazelnut Train [ Epoch 31/256 iter 5 ] lr: 0.02611, loss: 0.37118, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.03720 sec, avg_samples: 7.0, avg_ips: 188.15167 images/sec.
Type : hazelnut Train [ Epoch 32/256 iter 1 ] lr: 0.02586, loss: 0.21731, avg_reader_cost: 2.39832 sec, avg_batch_cost: 2.51063 sec, avg_samples: 96.0, avg_ips: 38.23742 images/sec.
Type : hazelnut Train [ Epoch 32/256 iter 2 ] lr: 0.02586, loss: 0.19567, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11247 sec, avg_samples: 96.0, avg_ips: 853.55438 images/sec.
Type : hazelnut Train [ Epoch 32/256 iter 3 ] lr: 0.02586, loss: 0.20098, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11242 sec, avg_samples: 96.0, avg_ips: 853.95263 images/sec.
Type : hazelnut Train [ Epoch 32/256 iter 4 ] lr: 0.02586, loss: 0.21371, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11215 sec, avg_samples: 96.0, avg_ips: 855.99679 images/sec.
Type : hazelnut Train [ Epoch 32/256 iter 5 ] lr: 0.02586, loss: 0.20827, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.02840 sec, avg_samples: 7.0, avg_ips: 246.43591 images/sec.
Type : hazelnut Test [ Epoch 32/256 ] test_cost: 9.826382 sec max_auc: 0.95357 roc_auc : 0.953571.
Type : hazelnut Train [ Epoch 33/256 iter 1 ] lr: 0.02561, loss: 0.24402, avg_reader_cost: 2.46119 sec, avg_batch_cost: 2.57378 sec, avg_samples: 96.0, avg_ips: 37.29926 images/sec.
Type : hazelnut Train [ Epoch 33/256 iter 2 ] lr: 0.02561, loss: 0.18936, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11320 sec, avg_samples: 96.0, avg_ips: 848.06585 images/sec.
Type : hazelnut Train [ Epoch 33/256 iter 3 ] lr: 0.02561, loss: 0.20540, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11304 sec, avg_samples: 96.0, avg_ips: 849.25354 images/sec.
Type : hazelnut Train [ Epoch 33/256 iter 4 ] lr: 0.02561, loss: 0.23788, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11113 sec, avg_samples: 96.0, avg_ips: 863.82165 images/sec.
Type : hazelnut Train [ Epoch 33/256 iter 5 ] lr: 0.02561, loss: 0.20361, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03747 sec, avg_samples: 7.0, avg_ips: 186.82036 images/sec.
Type : hazelnut Train [ Epoch 34/256 iter 1 ] lr: 0.02534, loss: 0.32868, avg_reader_cost: 2.49815 sec, avg_batch_cost: 2.61125 sec, avg_samples: 96.0, avg_ips: 36.76397 images/sec.
Type : hazelnut Train [ Epoch 34/256 iter 2 ] lr: 0.02534, loss: 0.23830, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11258 sec, avg_samples: 96.0, avg_ips: 852.75719 images/sec.
Type : hazelnut Train [ Epoch 34/256 iter 3 ] lr: 0.02534, loss: 0.25160, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11176 sec, avg_samples: 96.0, avg_ips: 859.00262 images/sec.
Type : hazelnut Train [ Epoch 34/256 iter 4 ] lr: 0.02534, loss: 0.23612, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10660 sec, avg_samples: 96.0, avg_ips: 900.57455 images/sec.
Type : hazelnut Train [ Epoch 34/256 iter 5 ] lr: 0.02534, loss: 0.07089, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.02702 sec, avg_samples: 7.0, avg_ips: 259.04472 images/sec.
Type : hazelnut Train [ Epoch 35/256 iter 1 ] lr: 0.02507, loss: 0.24571, avg_reader_cost: 2.49082 sec, avg_batch_cost: 2.60401 sec, avg_samples: 96.0, avg_ips: 36.86623 images/sec.
Type : hazelnut Train [ Epoch 35/256 iter 2 ] lr: 0.02507, loss: 0.18228, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11303 sec, avg_samples: 96.0, avg_ips: 849.33236 images/sec.
Type : hazelnut Train [ Epoch 35/256 iter 3 ] lr: 0.02507, loss: 0.21530, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11168 sec, avg_samples: 96.0, avg_ips: 859.61513 images/sec.
Type : hazelnut Train [ Epoch 35/256 iter 4 ] lr: 0.02507, loss: 0.27880, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11127 sec, avg_samples: 96.0, avg_ips: 862.77587 images/sec.
Type : hazelnut Train [ Epoch 35/256 iter 5 ] lr: 0.02507, loss: 0.24925, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04408 sec, avg_samples: 7.0, avg_ips: 158.81156 images/sec.
Type : hazelnut Train [ Epoch 36/256 iter 1 ] lr: 0.02480, loss: 0.19028, avg_reader_cost: 2.42127 sec, avg_batch_cost: 2.53343 sec, avg_samples: 96.0, avg_ips: 37.89335 images/sec.
Type : hazelnut Train [ Epoch 36/256 iter 2 ] lr: 0.02480, loss: 0.20731, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11107 sec, avg_samples: 96.0, avg_ips: 864.29075 images/sec.
Type : hazelnut Train [ Epoch 36/256 iter 3 ] lr: 0.02480, loss: 0.24625, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11106 sec, avg_samples: 96.0, avg_ips: 864.42621 images/sec.
Type : hazelnut Train [ Epoch 36/256 iter 4 ] lr: 0.02480, loss: 0.18858, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11249 sec, avg_samples: 96.0, avg_ips: 853.43317 images/sec.
Type : hazelnut Train [ Epoch 36/256 iter 5 ] lr: 0.02480, loss: 0.43589, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03746 sec, avg_samples: 7.0, avg_ips: 186.85247 images/sec.
Type : hazelnut Train [ Epoch 37/256 iter 1 ] lr: 0.02452, loss: 0.31446, avg_reader_cost: 1.91103 sec, avg_batch_cost: 2.02313 sec, avg_samples: 96.0, avg_ips: 47.45118 images/sec.
Type : hazelnut Train [ Epoch 37/256 iter 2 ] lr: 0.02452, loss: 0.22539, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11344 sec, avg_samples: 96.0, avg_ips: 846.27985 images/sec.
Type : hazelnut Train [ Epoch 37/256 iter 3 ] lr: 0.02452, loss: 0.21853, avg_reader_cost: 0.06787 sec, avg_batch_cost: 0.17925 sec, avg_samples: 96.0, avg_ips: 535.56485 images/sec.
Type : hazelnut Train [ Epoch 37/256 iter 4 ] lr: 0.02452, loss: 0.21871, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10419 sec, avg_samples: 96.0, avg_ips: 921.36522 images/sec.
Type : hazelnut Train [ Epoch 37/256 iter 5 ] lr: 0.02452, loss: 0.22760, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02515 sec, avg_samples: 7.0, avg_ips: 278.35574 images/sec.
Type : hazelnut Train [ Epoch 38/256 iter 1 ] lr: 0.02423, loss: 0.18609, avg_reader_cost: 2.44194 sec, avg_batch_cost: 2.54785 sec, avg_samples: 96.0, avg_ips: 37.67884 images/sec.
Type : hazelnut Train [ Epoch 38/256 iter 2 ] lr: 0.02423, loss: 0.24466, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10433 sec, avg_samples: 96.0, avg_ips: 920.18608 images/sec.
Type : hazelnut Train [ Epoch 38/256 iter 3 ] lr: 0.02423, loss: 0.22967, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10383 sec, avg_samples: 96.0, avg_ips: 924.60649 images/sec.
Type : hazelnut Train [ Epoch 38/256 iter 4 ] lr: 0.02423, loss: 0.23839, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11346 sec, avg_samples: 96.0, avg_ips: 846.10736 images/sec.
Type : hazelnut Train [ Epoch 38/256 iter 5 ] lr: 0.02423, loss: 0.06502, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03757 sec, avg_samples: 7.0, avg_ips: 186.31887 images/sec.
Type : hazelnut Train [ Epoch 39/256 iter 1 ] lr: 0.02394, loss: 0.21674, avg_reader_cost: 1.92792 sec, avg_batch_cost: 2.04756 sec, avg_samples: 96.0, avg_ips: 46.88515 images/sec.
Type : hazelnut Train [ Epoch 39/256 iter 2 ] lr: 0.02394, loss: 0.16297, avg_reader_cost: 0.09286 sec, avg_batch_cost: 0.20370 sec, avg_samples: 96.0, avg_ips: 471.28721 images/sec.
Type : hazelnut Train [ Epoch 39/256 iter 3 ] lr: 0.02394, loss: 0.19677, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11359 sec, avg_samples: 96.0, avg_ips: 845.16254 images/sec.
Type : hazelnut Train [ Epoch 39/256 iter 4 ] lr: 0.02394, loss: 0.18501, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11237 sec, avg_samples: 96.0, avg_ips: 854.34582 images/sec.
Type : hazelnut Train [ Epoch 39/256 iter 5 ] lr: 0.02394, loss: 0.11677, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03793 sec, avg_samples: 7.0, avg_ips: 184.56203 images/sec.
Type : hazelnut Train [ Epoch 40/256 iter 1 ] lr: 0.02364, loss: 0.14421, avg_reader_cost: 1.90061 sec, avg_batch_cost: 2.01250 sec, avg_samples: 96.0, avg_ips: 47.70191 images/sec.
Type : hazelnut Train [ Epoch 40/256 iter 2 ] lr: 0.02364, loss: 0.22038, avg_reader_cost: 0.21216 sec, avg_batch_cost: 0.32275 sec, avg_samples: 96.0, avg_ips: 297.44288 images/sec.
Type : hazelnut Train [ Epoch 40/256 iter 3 ] lr: 0.02364, loss: 0.15731, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11490 sec, avg_samples: 96.0, avg_ips: 835.48058 images/sec.
Type : hazelnut Train [ Epoch 40/256 iter 4 ] lr: 0.02364, loss: 0.21294, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11248 sec, avg_samples: 96.0, avg_ips: 853.49830 images/sec.
Type : hazelnut Train [ Epoch 40/256 iter 5 ] lr: 0.02364, loss: 0.19640, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.03878 sec, avg_samples: 7.0, avg_ips: 180.52107 images/sec.
Type : hazelnut Test [ Epoch 40/256 ] test_cost: 9.329847 sec max_auc: 0.95357 roc_auc : 0.924286.
Type : hazelnut Train [ Epoch 41/256 iter 1 ] lr: 0.02333, loss: 0.21802, avg_reader_cost: 2.47302 sec, avg_batch_cost: 2.58582 sec, avg_samples: 96.0, avg_ips: 37.12551 images/sec.
Type : hazelnut Train [ Epoch 41/256 iter 2 ] lr: 0.02333, loss: 0.24440, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11432 sec, avg_samples: 96.0, avg_ips: 839.71976 images/sec.
Type : hazelnut Train [ Epoch 41/256 iter 3 ] lr: 0.02333, loss: 0.20549, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11306 sec, avg_samples: 96.0, avg_ips: 849.07625 images/sec.
Type : hazelnut Train [ Epoch 41/256 iter 4 ] lr: 0.02333, loss: 0.22123, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11109 sec, avg_samples: 96.0, avg_ips: 864.19801 images/sec.
Type : hazelnut Train [ Epoch 41/256 iter 5 ] lr: 0.02333, loss: 0.14312, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04349 sec, avg_samples: 7.0, avg_ips: 160.94708 images/sec.
Type : hazelnut Train [ Epoch 42/256 iter 1 ] lr: 0.02302, loss: 0.19576, avg_reader_cost: 2.41474 sec, avg_batch_cost: 2.52656 sec, avg_samples: 96.0, avg_ips: 37.99632 images/sec.
Type : hazelnut Train [ Epoch 42/256 iter 2 ] lr: 0.02302, loss: 0.15227, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11193 sec, avg_samples: 96.0, avg_ips: 857.64684 images/sec.
Type : hazelnut Train [ Epoch 42/256 iter 3 ] lr: 0.02302, loss: 0.18479, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11189 sec, avg_samples: 96.0, avg_ips: 857.95750 images/sec.
Type : hazelnut Train [ Epoch 42/256 iter 4 ] lr: 0.02302, loss: 0.18926, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11160 sec, avg_samples: 96.0, avg_ips: 860.25057 images/sec.
Type : hazelnut Train [ Epoch 42/256 iter 5 ] lr: 0.02302, loss: 0.25416, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.03910 sec, avg_samples: 7.0, avg_ips: 179.01862 images/sec.
Type : hazelnut Train [ Epoch 43/256 iter 1 ] lr: 0.02271, loss: 0.17615, avg_reader_cost: 2.48825 sec, avg_batch_cost: 2.60103 sec, avg_samples: 96.0, avg_ips: 36.90844 images/sec.
Type : hazelnut Train [ Epoch 43/256 iter 2 ] lr: 0.02271, loss: 0.17353, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11278 sec, avg_samples: 96.0, avg_ips: 851.20865 images/sec.
Type : hazelnut Train [ Epoch 43/256 iter 3 ] lr: 0.02271, loss: 0.16101, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11300 sec, avg_samples: 96.0, avg_ips: 849.52051 images/sec.
Type : hazelnut Train [ Epoch 43/256 iter 4 ] lr: 0.02271, loss: 0.18031, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.42502 images/sec.
Type : hazelnut Train [ Epoch 43/256 iter 5 ] lr: 0.02271, loss: 0.35575, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04331 sec, avg_samples: 7.0, avg_ips: 161.62042 images/sec.
Type : hazelnut Train [ Epoch 44/256 iter 1 ] lr: 0.02239, loss: 0.17488, avg_reader_cost: 2.39103 sec, avg_batch_cost: 2.50338 sec, avg_samples: 96.0, avg_ips: 38.34812 images/sec.
Type : hazelnut Train [ Epoch 44/256 iter 2 ] lr: 0.02239, loss: 0.18330, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11208 sec, avg_samples: 96.0, avg_ips: 856.56857 images/sec.
Type : hazelnut Train [ Epoch 44/256 iter 3 ] lr: 0.02239, loss: 0.16572, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11342 sec, avg_samples: 96.0, avg_ips: 846.37769 images/sec.
Type : hazelnut Train [ Epoch 44/256 iter 4 ] lr: 0.02239, loss: 0.18753, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11326 sec, avg_samples: 96.0, avg_ips: 847.63916 images/sec.
Type : hazelnut Train [ Epoch 44/256 iter 5 ] lr: 0.02239, loss: 0.20501, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02673 sec, avg_samples: 7.0, avg_ips: 261.91950 images/sec.
Type : hazelnut Train [ Epoch 45/256 iter 1 ] lr: 0.02207, loss: 0.17099, avg_reader_cost: 2.49815 sec, avg_batch_cost: 2.60385 sec, avg_samples: 96.0, avg_ips: 36.86854 images/sec.
Type : hazelnut Train [ Epoch 45/256 iter 2 ] lr: 0.02207, loss: 0.19359, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10420 sec, avg_samples: 96.0, avg_ips: 921.33781 images/sec.
Type : hazelnut Train [ Epoch 45/256 iter 3 ] lr: 0.02207, loss: 0.15958, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10455 sec, avg_samples: 96.0, avg_ips: 918.26175 images/sec.
Type : hazelnut Train [ Epoch 45/256 iter 4 ] lr: 0.02207, loss: 0.17829, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10743 sec, avg_samples: 96.0, avg_ips: 893.61521 images/sec.
Type : hazelnut Train [ Epoch 45/256 iter 5 ] lr: 0.02207, loss: 0.09929, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02531 sec, avg_samples: 7.0, avg_ips: 276.55967 images/sec.
Type : hazelnut Train [ Epoch 46/256 iter 1 ] lr: 0.02174, loss: 0.14355, avg_reader_cost: 2.47355 sec, avg_batch_cost: 2.57862 sec, avg_samples: 96.0, avg_ips: 37.22921 images/sec.
Type : hazelnut Train [ Epoch 46/256 iter 2 ] lr: 0.02174, loss: 0.13944, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10448 sec, avg_samples: 96.0, avg_ips: 918.79606 images/sec.
Type : hazelnut Train [ Epoch 46/256 iter 3 ] lr: 0.02174, loss: 0.14471, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10504 sec, avg_samples: 96.0, avg_ips: 913.94313 images/sec.
Type : hazelnut Train [ Epoch 46/256 iter 4 ] lr: 0.02174, loss: 0.11159, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10355 sec, avg_samples: 96.0, avg_ips: 927.06100 images/sec.
Type : hazelnut Train [ Epoch 46/256 iter 5 ] lr: 0.02174, loss: 0.17236, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02562 sec, avg_samples: 7.0, avg_ips: 273.23439 images/sec.
Type : hazelnut Train [ Epoch 47/256 iter 1 ] lr: 0.02141, loss: 0.14284, avg_reader_cost: 2.41416 sec, avg_batch_cost: 2.52818 sec, avg_samples: 96.0, avg_ips: 37.97196 images/sec.
Type : hazelnut Train [ Epoch 47/256 iter 2 ] lr: 0.02141, loss: 0.14930, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10512 sec, avg_samples: 96.0, avg_ips: 913.22593 images/sec.
Type : hazelnut Train [ Epoch 47/256 iter 3 ] lr: 0.02141, loss: 0.19667, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10405 sec, avg_samples: 96.0, avg_ips: 922.65731 images/sec.
Type : hazelnut Train [ Epoch 47/256 iter 4 ] lr: 0.02141, loss: 0.14608, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10358 sec, avg_samples: 96.0, avg_ips: 926.85827 images/sec.
Type : hazelnut Train [ Epoch 47/256 iter 5 ] lr: 0.02141, loss: 0.04410, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03097 sec, avg_samples: 7.0, avg_ips: 226.05755 images/sec.
Type : hazelnut Train [ Epoch 48/256 iter 1 ] lr: 0.02108, loss: 0.12670, avg_reader_cost: 1.90157 sec, avg_batch_cost: 2.00744 sec, avg_samples: 96.0, avg_ips: 47.82208 images/sec.
Type : hazelnut Train [ Epoch 48/256 iter 2 ] lr: 0.02108, loss: 0.14553, avg_reader_cost: 0.34190 sec, avg_batch_cost: 0.44694 sec, avg_samples: 96.0, avg_ips: 214.79419 images/sec.
Type : hazelnut Train [ Epoch 48/256 iter 3 ] lr: 0.02108, loss: 0.18026, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10452 sec, avg_samples: 96.0, avg_ips: 918.52568 images/sec.
Type : hazelnut Train [ Epoch 48/256 iter 4 ] lr: 0.02108, loss: 0.15669, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10737 sec, avg_samples: 96.0, avg_ips: 894.07754 images/sec.
Type : hazelnut Train [ Epoch 48/256 iter 5 ] lr: 0.02108, loss: 0.15151, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02677 sec, avg_samples: 7.0, avg_ips: 261.44836 images/sec.
Type : hazelnut Test [ Epoch 48/256 ] test_cost: 9.864489 sec max_auc: 0.96214 roc_auc : 0.962143.
Type : hazelnut Train [ Epoch 49/256 iter 1 ] lr: 0.02074, loss: 0.13186, avg_reader_cost: 2.45210 sec, avg_batch_cost: 2.56492 sec, avg_samples: 96.0, avg_ips: 37.42813 images/sec.
Type : hazelnut Train [ Epoch 49/256 iter 2 ] lr: 0.02074, loss: 0.16521, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11142 sec, avg_samples: 96.0, avg_ips: 861.60907 images/sec.
Type : hazelnut Train [ Epoch 49/256 iter 3 ] lr: 0.02074, loss: 0.13915, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11379 sec, avg_samples: 96.0, avg_ips: 843.66441 images/sec.
Type : hazelnut Train [ Epoch 49/256 iter 4 ] lr: 0.02074, loss: 0.17375, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11439 sec, avg_samples: 96.0, avg_ips: 839.26994 images/sec.
