
############################
training wood
############################

Type : wood Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.59046, avg_reader_cost: 3.61244 sec, avg_batch_cost: 3.74143 sec, avg_samples: 96.0, avg_ips: 25.65866 images/sec.
Type : wood Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.00507, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.08026 sec, avg_samples: 55.0, avg_ips: 685.24200 images/sec.
Type : wood Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.05625, avg_reader_cost: 2.04789 sec, avg_batch_cost: 2.16203 sec, avg_samples: 96.0, avg_ips: 44.40279 images/sec.
Type : wood Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.04123, avg_reader_cost: 0.09890 sec, avg_batch_cost: 0.21297 sec, avg_samples: 96.0, avg_ips: 450.76919 images/sec.
Type : wood Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.03203, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.08008 sec, avg_samples: 55.0, avg_ips: 686.81495 images/sec.
Type : wood Test [ Epoch 168/256 ] test_cost: 8.313915 sec max_auc: 0.98772 roc_auc : 0.973684.
Type : wood Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.04162, avg_reader_cost: 2.69425 sec, avg_batch_cost: 2.80983 sec, avg_samples: 96.0, avg_ips: 34.16582 images/sec.
Type : wood Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.02322, avg_reader_cost: 0.07647 sec, avg_batch_cost: 0.18940 sec, avg_samples: 96.0, avg_ips: 506.87474 images/sec.
Type : wood Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.02173, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07984 sec, avg_samples: 55.0, avg_ips: 688.91115 images/sec.
Type : wood Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.04121, avg_reader_cost: 3.05257 sec, avg_batch_cost: 3.16749 sec, avg_samples: 96.0, avg_ips: 30.30791 images/sec.
Type : wood Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.01220, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11527 sec, avg_samples: 96.0, avg_ips: 832.81078 images/sec.
Type : wood Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.02122, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07949 sec, avg_samples: 55.0, avg_ips: 691.92800 images/sec.
Type : wood Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.02292, avg_reader_cost: 2.50871 sec, avg_batch_cost: 2.62399 sec, avg_samples: 96.0, avg_ips: 36.58548 images/sec.
Type : wood Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.03622, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11767 sec, avg_samples: 96.0, avg_ips: 815.86695 images/sec.
Type : wood Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.00558, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.07830 sec, avg_samples: 55.0, avg_ips: 702.44796 images/sec.
Type : wood Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.03166, avg_reader_cost: 2.70895 sec, avg_batch_cost: 2.82327 sec, avg_samples: 96.0, avg_ips: 34.00313 images/sec.
Type : wood Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.03561, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11261 sec, avg_samples: 96.0, avg_ips: 852.47194 images/sec.
Type : wood Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.05663, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.08300 sec, avg_samples: 55.0, avg_ips: 662.66437 images/sec.
Type : wood Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.00820, avg_reader_cost: 2.63634 sec, avg_batch_cost: 2.75015 sec, avg_samples: 96.0, avg_ips: 34.90715 images/sec.
Type : wood Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.01407, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11337 sec, avg_samples: 96.0, avg_ips: 846.75325 images/sec.
Type : wood Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.02990, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.07926 sec, avg_samples: 55.0, avg_ips: 693.88438 images/sec.
Type : wood Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.03473, avg_reader_cost: 2.68292 sec, avg_batch_cost: 2.79188 sec, avg_samples: 96.0, avg_ips: 34.38540 images/sec.
Type : wood Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.03714, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.10559 sec, avg_samples: 96.0, avg_ips: 909.16994 images/sec.
Type : wood Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.00904, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.07197 sec, avg_samples: 55.0, avg_ips: 764.20239 images/sec.
Type : wood Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.02111, avg_reader_cost: 2.10806 sec, avg_batch_cost: 2.21800 sec, avg_samples: 96.0, avg_ips: 43.28220 images/sec.
Type : wood Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.05079, avg_reader_cost: 0.07476 sec, avg_batch_cost: 0.18059 sec, avg_samples: 96.0, avg_ips: 531.60519 images/sec.
Type : wood Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.03833, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.08720 sec, avg_samples: 55.0, avg_ips: 630.71206 images/sec.
Type : wood Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.01080, avg_reader_cost: 2.59207 sec, avg_batch_cost: 2.71856 sec, avg_samples: 96.0, avg_ips: 35.31280 images/sec.
Type : wood Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.02770, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.11548 sec, avg_samples: 96.0, avg_ips: 831.33033 images/sec.
Type : wood Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.05089, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.08152 sec, avg_samples: 55.0, avg_ips: 674.64882 images/sec.
Type : wood Test [ Epoch 176/256 ] test_cost: 8.323591 sec max_auc: 0.98772 roc_auc : 0.973684.
Type : wood Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.06675, avg_reader_cost: 3.16324 sec, avg_batch_cost: 3.27979 sec, avg_samples: 96.0, avg_ips: 29.27020 images/sec.
Type : wood Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.01599, avg_reader_cost: 0.00060 sec, avg_batch_cost: 0.11881 sec, avg_samples: 96.0, avg_ips: 807.98078 images/sec.
Type : wood Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.05279, avg_reader_cost: 0.00036 sec, avg_batch_cost: 0.08171 sec, avg_samples: 55.0, avg_ips: 673.12908 images/sec.
Type : wood Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.03734, avg_reader_cost: 2.67527 sec, avg_batch_cost: 2.78999 sec, avg_samples: 96.0, avg_ips: 34.40877 images/sec.
Type : wood Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.04966, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11940 sec, avg_samples: 96.0, avg_ips: 804.03278 images/sec.
Type : wood Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.00725, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07942 sec, avg_samples: 55.0, avg_ips: 692.48673 images/sec.
Type : wood Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.07933, avg_reader_cost: 2.72557 sec, avg_batch_cost: 2.83983 sec, avg_samples: 96.0, avg_ips: 33.80482 images/sec.
Type : wood Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.00573, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11267 sec, avg_samples: 96.0, avg_ips: 852.03720 images/sec.
Type : wood Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.02992, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.08528 sec, avg_samples: 55.0, avg_ips: 644.96363 images/sec.
Type : wood Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.04298, avg_reader_cost: 2.80191 sec, avg_batch_cost: 2.91708 sec, avg_samples: 96.0, avg_ips: 32.90961 images/sec.
Type : wood Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.02705, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11397 sec, avg_samples: 96.0, avg_ips: 842.32839 images/sec.
Type : wood Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.05048, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.07982 sec, avg_samples: 55.0, avg_ips: 689.04284 images/sec.
Type : wood Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.06969, avg_reader_cost: 2.73158 sec, avg_batch_cost: 2.84429 sec, avg_samples: 96.0, avg_ips: 33.75179 images/sec.
Type : wood Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.02744, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11947 sec, avg_samples: 96.0, avg_ips: 803.57867 images/sec.
Type : wood Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.03021, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.07741 sec, avg_samples: 55.0, avg_ips: 710.54207 images/sec.
Type : wood Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.03623, avg_reader_cost: 2.60460 sec, avg_batch_cost: 2.72685 sec, avg_samples: 96.0, avg_ips: 35.20551 images/sec.
Type : wood Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.03182, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11351 sec, avg_samples: 96.0, avg_ips: 845.72882 images/sec.
Type : wood Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.01948, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.07989 sec, avg_samples: 55.0, avg_ips: 688.46500 images/sec.
Type : wood Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.00961, avg_reader_cost: 1.94929 sec, avg_batch_cost: 2.06491 sec, avg_samples: 96.0, avg_ips: 46.49110 images/sec.
Type : wood Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.03076, avg_reader_cost: 0.18854 sec, avg_batch_cost: 0.30427 sec, avg_samples: 96.0, avg_ips: 315.50823 images/sec.
Type : wood Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.01034, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.08143 sec, avg_samples: 55.0, avg_ips: 675.39743 images/sec.
Type : wood Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.06853, avg_reader_cost: 2.61587 sec, avg_batch_cost: 2.73006 sec, avg_samples: 96.0, avg_ips: 35.16408 images/sec.
Type : wood Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.02111, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11329 sec, avg_samples: 96.0, avg_ips: 847.36624 images/sec.
Type : wood Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.02066, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07937 sec, avg_samples: 55.0, avg_ips: 692.92771 images/sec.
Type : wood Test [ Epoch 184/256 ] test_cost: 8.501622 sec max_auc: 0.98772 roc_auc : 0.982456.
Type : wood Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.03008, avg_reader_cost: 2.69397 sec, avg_batch_cost: 2.80203 sec, avg_samples: 96.0, avg_ips: 34.26089 images/sec.
Type : wood Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.01831, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10607 sec, avg_samples: 96.0, avg_ips: 905.10506 images/sec.
Type : wood Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.07493, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.07395 sec, avg_samples: 55.0, avg_ips: 743.74045 images/sec.
Type : wood Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.07302, avg_reader_cost: 2.79531 sec, avg_batch_cost: 2.91018 sec, avg_samples: 96.0, avg_ips: 32.98766 images/sec.
Type : wood Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.06345, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11513 sec, avg_samples: 96.0, avg_ips: 833.87320 images/sec.
Type : wood Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.01624, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07953 sec, avg_samples: 55.0, avg_ips: 691.52768 images/sec.
Type : wood Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.02484, avg_reader_cost: 2.76972 sec, avg_batch_cost: 2.88626 sec, avg_samples: 96.0, avg_ips: 33.26108 images/sec.
Type : wood Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.05327, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11430 sec, avg_samples: 96.0, avg_ips: 839.92120 images/sec.
Type : wood Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.03549, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.08279 sec, avg_samples: 55.0, avg_ips: 664.32078 images/sec.
Type : wood Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.06677, avg_reader_cost: 2.85580 sec, avg_batch_cost: 2.97066 sec, avg_samples: 96.0, avg_ips: 32.31605 images/sec.
Type : wood Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.02958, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11543 sec, avg_samples: 96.0, avg_ips: 831.66688 images/sec.
Type : wood Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.06839, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.08157 sec, avg_samples: 55.0, avg_ips: 674.26627 images/sec.
Type : wood Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.07404, avg_reader_cost: 2.73071 sec, avg_batch_cost: 2.84599 sec, avg_samples: 96.0, avg_ips: 33.73163 images/sec.
Type : wood Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.03039, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11176 sec, avg_samples: 96.0, avg_ips: 858.94948 images/sec.
Type : wood Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.03935, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.07773 sec, avg_samples: 55.0, avg_ips: 707.53248 images/sec.
Type : wood Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.05943, avg_reader_cost: 2.85369 sec, avg_batch_cost: 2.96751 sec, avg_samples: 96.0, avg_ips: 32.35038 images/sec.
Type : wood Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.02276, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11473 sec, avg_samples: 96.0, avg_ips: 836.74801 images/sec.
Type : wood Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.03211, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.08056 sec, avg_samples: 55.0, avg_ips: 682.74546 images/sec.
Type : wood Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.01192, avg_reader_cost: 2.21685 sec, avg_batch_cost: 2.33184 sec, avg_samples: 96.0, avg_ips: 41.16913 images/sec.
Type : wood Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.05432, avg_reader_cost: 0.04774 sec, avg_batch_cost: 0.15976 sec, avg_samples: 96.0, avg_ips: 600.88611 images/sec.
Type : wood Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.00620, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07897 sec, avg_samples: 55.0, avg_ips: 696.45689 images/sec.
Type : wood Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.00560, avg_reader_cost: 2.53251 sec, avg_batch_cost: 2.64610 sec, avg_samples: 96.0, avg_ips: 36.27987 images/sec.
Type : wood Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.04058, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11286 sec, avg_samples: 96.0, avg_ips: 850.60625 images/sec.
Type : wood Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.03554, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07870 sec, avg_samples: 55.0, avg_ips: 698.82408 images/sec.
Type : wood Test [ Epoch 192/256 ] test_cost: 8.261137 sec max_auc: 0.98772 roc_auc : 0.982456.
Type : wood Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.02161, avg_reader_cost: 2.84655 sec, avg_batch_cost: 2.96143 sec, avg_samples: 96.0, avg_ips: 32.41676 images/sec.
Type : wood Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.04002, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11559 sec, avg_samples: 96.0, avg_ips: 830.51071 images/sec.
Type : wood Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.00671, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.08082 sec, avg_samples: 55.0, avg_ips: 680.49381 images/sec.
Type : wood Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.04114, avg_reader_cost: 2.87980 sec, avg_batch_cost: 2.99569 sec, avg_samples: 96.0, avg_ips: 32.04606 images/sec.
Type : wood Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.03168, avg_reader_cost: 0.05079 sec, avg_batch_cost: 0.16503 sec, avg_samples: 96.0, avg_ips: 581.71829 images/sec.
Type : wood Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.01479, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07884 sec, avg_samples: 55.0, avg_ips: 697.58996 images/sec.
Type : wood Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.04783, avg_reader_cost: 2.76404 sec, avg_batch_cost: 2.87720 sec, avg_samples: 96.0, avg_ips: 33.36582 images/sec.
Type : wood Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.04168, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11342 sec, avg_samples: 96.0, avg_ips: 846.40082 images/sec.
Type : wood Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.05276, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.08153 sec, avg_samples: 55.0, avg_ips: 674.62909 images/sec.
Type : wood Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.00615, avg_reader_cost: 2.73234 sec, avg_batch_cost: 2.84760 sec, avg_samples: 96.0, avg_ips: 33.71257 images/sec.
Type : wood Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.03348, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11610 sec, avg_samples: 96.0, avg_ips: 826.84740 images/sec.
Type : wood Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.00862, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07895 sec, avg_samples: 55.0, avg_ips: 696.67564 images/sec.
Type : wood Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.00808, avg_reader_cost: 2.90675 sec, avg_batch_cost: 3.02195 sec, avg_samples: 96.0, avg_ips: 31.76756 images/sec.
Type : wood Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.03772, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11458 sec, avg_samples: 96.0, avg_ips: 837.82051 images/sec.
Type : wood Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.01125, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.08006 sec, avg_samples: 55.0, avg_ips: 687.01541 images/sec.
Type : wood Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.04827, avg_reader_cost: 2.56914 sec, avg_batch_cost: 2.68306 sec, avg_samples: 96.0, avg_ips: 35.78004 images/sec.
Type : wood Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.06411, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11259 sec, avg_samples: 96.0, avg_ips: 852.63440 images/sec.
Type : wood Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.00535, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.07861 sec, avg_samples: 55.0, avg_ips: 699.67613 images/sec.
Type : wood Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.02499, avg_reader_cost: 2.81654 sec, avg_batch_cost: 2.93447 sec, avg_samples: 96.0, avg_ips: 32.71462 images/sec.
Type : wood Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.02254, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11195 sec, avg_samples: 96.0, avg_ips: 857.53907 images/sec.
Type : wood Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.03167, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07896 sec, avg_samples: 55.0, avg_ips: 696.59780 images/sec.
Type : wood Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.02178, avg_reader_cost: 2.52275 sec, avg_batch_cost: 2.63598 sec, avg_samples: 96.0, avg_ips: 36.41910 images/sec.
Type : wood Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.05597, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11349 sec, avg_samples: 96.0, avg_ips: 845.88162 images/sec.
Type : wood Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.02468, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07807 sec, avg_samples: 55.0, avg_ips: 704.48158 images/sec.
Type : wood Test [ Epoch 200/256 ] test_cost: 8.678519 sec max_auc: 0.98772 roc_auc : 0.978070.
Type : wood Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.03504, avg_reader_cost: 2.99030 sec, avg_batch_cost: 3.10531 sec, avg_samples: 96.0, avg_ips: 30.91480 images/sec.
Type : wood Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.03218, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11457 sec, avg_samples: 96.0, avg_ips: 837.91640 images/sec.
Type : wood Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.00525, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.07854 sec, avg_samples: 55.0, avg_ips: 700.26021 images/sec.
Type : wood Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.00698, avg_reader_cost: 2.72673 sec, avg_batch_cost: 2.84123 sec, avg_samples: 96.0, avg_ips: 33.78823 images/sec.
Type : wood Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.00462, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11178 sec, avg_samples: 96.0, avg_ips: 858.86520 images/sec.
Type : wood Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.00945, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.08088 sec, avg_samples: 55.0, avg_ips: 680.01238 images/sec.
Type : wood Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.04719, avg_reader_cost: 2.59244 sec, avg_batch_cost: 2.70602 sec, avg_samples: 96.0, avg_ips: 35.47651 images/sec.
Type : wood Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.03159, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11371 sec, avg_samples: 96.0, avg_ips: 844.23754 images/sec.
Type : wood Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.00554, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.07866 sec, avg_samples: 55.0, avg_ips: 699.21594 images/sec.
Type : wood Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.00386, avg_reader_cost: 2.64339 sec, avg_batch_cost: 2.76009 sec, avg_samples: 96.0, avg_ips: 34.78146 images/sec.
Type : wood Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.03780, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11257 sec, avg_samples: 96.0, avg_ips: 852.82582 images/sec.
Type : wood Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.04809, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.08076 sec, avg_samples: 55.0, avg_ips: 681.06035 images/sec.
Type : wood Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.05607, avg_reader_cost: 2.73332 sec, avg_batch_cost: 2.84640 sec, avg_samples: 96.0, avg_ips: 33.72678 images/sec.
Type : wood Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.01396, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11283 sec, avg_samples: 96.0, avg_ips: 850.87408 images/sec.
Type : wood Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.07481, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07821 sec, avg_samples: 55.0, avg_ips: 703.23813 images/sec.
Type : wood Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.01810, avg_reader_cost: 2.61191 sec, avg_batch_cost: 2.72820 sec, avg_samples: 96.0, avg_ips: 35.18808 images/sec.
Type : wood Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.02892, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11245 sec, avg_samples: 96.0, avg_ips: 853.69373 images/sec.
Type : wood Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.02745, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08338 sec, avg_samples: 55.0, avg_ips: 659.64960 images/sec.
Type : wood Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.07578, avg_reader_cost: 2.64945 sec, avg_batch_cost: 2.76915 sec, avg_samples: 96.0, avg_ips: 34.66772 images/sec.
Type : wood Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.03604, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11379 sec, avg_samples: 96.0, avg_ips: 843.67325 images/sec.
Type : wood Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.06414, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07939 sec, avg_samples: 55.0, avg_ips: 692.75915 images/sec.
Type : wood Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.06328, avg_reader_cost: 2.68675 sec, avg_batch_cost: 2.80294 sec, avg_samples: 96.0, avg_ips: 34.24970 images/sec.
Type : wood Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.04777, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11380 sec, avg_samples: 96.0, avg_ips: 843.60785 images/sec.
Type : wood Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.02589, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07861 sec, avg_samples: 55.0, avg_ips: 699.61248 images/sec.
Type : wood Test [ Epoch 208/256 ] test_cost: 9.519302 sec max_auc: 0.98772 roc_auc : 0.987719.
Type : wood Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.07252, avg_reader_cost: 2.82225 sec, avg_batch_cost: 2.93474 sec, avg_samples: 96.0, avg_ips: 32.71155 images/sec.
