
############################
training metal_nut
############################

Type : metal_nut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.65859, avg_reader_cost: 2.59916 sec, avg_batch_cost: 2.72412 sec, avg_samples: 96.0, avg_ips: 35.24075 images/sec.
Type : metal_nut Train [ Epoch 163/256 iter 3 ] lr: 0.00493, loss: 0.09817, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05262 sec, avg_samples: 28.0, avg_ips: 532.08639 images/sec.
Type : metal_nut Train [ Epoch 164/256 iter 1 ] lr: 0.00520, loss: 0.04871, avg_reader_cost: 2.60647 sec, avg_batch_cost: 2.72134 sec, avg_samples: 96.0, avg_ips: 35.27672 images/sec.
Type : metal_nut Train [ Epoch 164/256 iter 2 ] lr: 0.00520, loss: 0.09782, avg_reader_cost: 0.04421 sec, avg_batch_cost: 0.15460 sec, avg_samples: 96.0, avg_ips: 620.95578 images/sec.
Type : metal_nut Train [ Epoch 164/256 iter 3 ] lr: 0.00520, loss: 0.10425, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05144 sec, avg_samples: 28.0, avg_ips: 544.33609 images/sec.
Type : metal_nut Train [ Epoch 165/256 iter 1 ] lr: 0.00548, loss: 0.04587, avg_reader_cost: 2.43124 sec, avg_batch_cost: 2.54341 sec, avg_samples: 96.0, avg_ips: 37.74457 images/sec.
Type : metal_nut Train [ Epoch 165/256 iter 2 ] lr: 0.00548, loss: 0.13133, avg_reader_cost: 0.03904 sec, avg_batch_cost: 0.15026 sec, avg_samples: 96.0, avg_ips: 638.88662 images/sec.
Type : metal_nut Train [ Epoch 165/256 iter 3 ] lr: 0.00548, loss: 0.01413, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05135 sec, avg_samples: 28.0, avg_ips: 545.31425 images/sec.
Type : metal_nut Train [ Epoch 166/256 iter 1 ] lr: 0.00577, loss: 0.14256, avg_reader_cost: 2.71688 sec, avg_batch_cost: 2.83070 sec, avg_samples: 96.0, avg_ips: 33.91383 images/sec.
Type : metal_nut Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.11390, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11257 sec, avg_samples: 96.0, avg_ips: 852.77706 images/sec.
Type : metal_nut Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.06918, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05175 sec, avg_samples: 28.0, avg_ips: 541.06587 images/sec.
Type : metal_nut Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.04340, avg_reader_cost: 2.66079 sec, avg_batch_cost: 2.77443 sec, avg_samples: 96.0, avg_ips: 34.60167 images/sec.
Type : metal_nut Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.05862, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11294 sec, avg_samples: 96.0, avg_ips: 850.01907 images/sec.
Type : metal_nut Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.01500, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05287 sec, avg_samples: 28.0, avg_ips: 529.61250 images/sec.
Type : metal_nut Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.07546, avg_reader_cost: 2.63178 sec, avg_batch_cost: 2.74487 sec, avg_samples: 96.0, avg_ips: 34.97434 images/sec.
Type : metal_nut Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.07567, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11182 sec, avg_samples: 96.0, avg_ips: 858.55022 images/sec.
Type : metal_nut Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.01226, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05298 sec, avg_samples: 28.0, avg_ips: 528.48283 images/sec.
Type : metal_nut Test [ Epoch 168/256 ] test_cost: 5.904137 sec max_auc: 0.92424 roc_auc : 0.913001.
Type : metal_nut Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.10402, avg_reader_cost: 2.03040 sec, avg_batch_cost: 2.14274 sec, avg_samples: 96.0, avg_ips: 44.80239 images/sec.
Type : metal_nut Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.08437, avg_reader_cost: 0.04341 sec, avg_batch_cost: 0.15491 sec, avg_samples: 96.0, avg_ips: 619.70955 images/sec.
Type : metal_nut Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.02967, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05332 sec, avg_samples: 28.0, avg_ips: 525.17658 images/sec.
Type : metal_nut Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.06147, avg_reader_cost: 2.61669 sec, avg_batch_cost: 2.73003 sec, avg_samples: 96.0, avg_ips: 35.16444 images/sec.
Type : metal_nut Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.09127, avg_reader_cost: 0.00040 sec, avg_batch_cost: 0.11239 sec, avg_samples: 96.0, avg_ips: 854.13197 images/sec.
Type : metal_nut Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.01133, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05393 sec, avg_samples: 28.0, avg_ips: 519.21178 images/sec.
Type : metal_nut Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.05627, avg_reader_cost: 2.82346 sec, avg_batch_cost: 2.93670 sec, avg_samples: 96.0, avg_ips: 32.68978 images/sec.
Type : metal_nut Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.08287, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11419 sec, avg_samples: 96.0, avg_ips: 840.73845 images/sec.
Type : metal_nut Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.05157, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05354 sec, avg_samples: 28.0, avg_ips: 523.00151 images/sec.
Type : metal_nut Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.06107, avg_reader_cost: 2.57763 sec, avg_batch_cost: 2.69047 sec, avg_samples: 96.0, avg_ips: 35.68150 images/sec.
Type : metal_nut Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.13120, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11279 sec, avg_samples: 96.0, avg_ips: 851.16366 images/sec.
Type : metal_nut Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.09621, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.05296 sec, avg_samples: 28.0, avg_ips: 528.68505 images/sec.
Type : metal_nut Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.07347, avg_reader_cost: 2.56931 sec, avg_batch_cost: 2.68251 sec, avg_samples: 96.0, avg_ips: 35.78741 images/sec.
Type : metal_nut Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.08399, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11180 sec, avg_samples: 96.0, avg_ips: 858.66190 images/sec.
Type : metal_nut Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.05332, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05210 sec, avg_samples: 28.0, avg_ips: 537.41631 images/sec.
Type : metal_nut Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.08074, avg_reader_cost: 1.93360 sec, avg_batch_cost: 2.04571 sec, avg_samples: 96.0, avg_ips: 46.92759 images/sec.
Type : metal_nut Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.10735, avg_reader_cost: 0.36392 sec, avg_batch_cost: 0.47561 sec, avg_samples: 96.0, avg_ips: 201.84695 images/sec.
Type : metal_nut Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.05488, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05470 sec, avg_samples: 28.0, avg_ips: 511.84603 images/sec.
Type : metal_nut Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.09222, avg_reader_cost: 2.72609 sec, avg_batch_cost: 2.84020 sec, avg_samples: 96.0, avg_ips: 33.80045 images/sec.
Type : metal_nut Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.16312, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11458 sec, avg_samples: 96.0, avg_ips: 837.82225 images/sec.
Type : metal_nut Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.05714, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05336 sec, avg_samples: 28.0, avg_ips: 524.72136 images/sec.
Type : metal_nut Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.10433, avg_reader_cost: 2.69463 sec, avg_batch_cost: 2.80805 sec, avg_samples: 96.0, avg_ips: 34.18744 images/sec.
Type : metal_nut Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.09106, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11384 sec, avg_samples: 96.0, avg_ips: 843.25804 images/sec.
Type : metal_nut Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.10902, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05240 sec, avg_samples: 28.0, avg_ips: 534.36459 images/sec.
Type : metal_nut Test [ Epoch 176/256 ] test_cost: 5.448971 sec max_auc: 0.92424 roc_auc : 0.896383.
Type : metal_nut Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.05727, avg_reader_cost: 2.76080 sec, avg_batch_cost: 2.87570 sec, avg_samples: 96.0, avg_ips: 33.38318 images/sec.
Type : metal_nut Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.06725, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11469 sec, avg_samples: 96.0, avg_ips: 837.04720 images/sec.
Type : metal_nut Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.11575, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05367 sec, avg_samples: 28.0, avg_ips: 521.71205 images/sec.
Type : metal_nut Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.08147, avg_reader_cost: 2.58476 sec, avg_batch_cost: 2.69719 sec, avg_samples: 96.0, avg_ips: 35.59259 images/sec.
Type : metal_nut Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.07625, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11359 sec, avg_samples: 96.0, avg_ips: 845.12529 images/sec.
Type : metal_nut Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.09238, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05206 sec, avg_samples: 28.0, avg_ips: 537.88644 images/sec.
Type : metal_nut Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.08873, avg_reader_cost: 2.46967 sec, avg_batch_cost: 2.58163 sec, avg_samples: 96.0, avg_ips: 37.18585 images/sec.
Type : metal_nut Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.11459, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11148 sec, avg_samples: 96.0, avg_ips: 861.11893 images/sec.
Type : metal_nut Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.01840, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05133 sec, avg_samples: 28.0, avg_ips: 545.47635 images/sec.
Type : metal_nut Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.07608, avg_reader_cost: 2.43553 sec, avg_batch_cost: 2.54733 sec, avg_samples: 96.0, avg_ips: 37.68645 images/sec.
Type : metal_nut Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.03158, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11164 sec, avg_samples: 96.0, avg_ips: 859.94375 images/sec.
Type : metal_nut Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.09417, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05431 sec, avg_samples: 28.0, avg_ips: 515.56709 images/sec.
Type : metal_nut Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.08056, avg_reader_cost: 2.74008 sec, avg_batch_cost: 2.85371 sec, avg_samples: 96.0, avg_ips: 33.64042 images/sec.
Type : metal_nut Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.11958, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11356 sec, avg_samples: 96.0, avg_ips: 845.39855 images/sec.
Type : metal_nut Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.09690, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05300 sec, avg_samples: 28.0, avg_ips: 528.34018 images/sec.
Type : metal_nut Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.09347, avg_reader_cost: 2.75405 sec, avg_batch_cost: 2.86799 sec, avg_samples: 96.0, avg_ips: 33.47292 images/sec.
Type : metal_nut Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.12452, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11248 sec, avg_samples: 96.0, avg_ips: 853.48382 images/sec.
Type : metal_nut Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.02330, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05298 sec, avg_samples: 28.0, avg_ips: 528.48997 images/sec.
Type : metal_nut Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.13295, avg_reader_cost: 2.83575 sec, avg_batch_cost: 2.95001 sec, avg_samples: 96.0, avg_ips: 32.54227 images/sec.
Type : metal_nut Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.09272, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11514 sec, avg_samples: 96.0, avg_ips: 833.79377 images/sec.
Type : metal_nut Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.14418, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05343 sec, avg_samples: 28.0, avg_ips: 524.02599 images/sec.
Type : metal_nut Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.14133, avg_reader_cost: 2.79136 sec, avg_batch_cost: 2.90521 sec, avg_samples: 96.0, avg_ips: 33.04406 images/sec.
Type : metal_nut Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.07935, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11650 sec, avg_samples: 96.0, avg_ips: 824.05696 images/sec.
Type : metal_nut Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.08019, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05315 sec, avg_samples: 28.0, avg_ips: 526.81388 images/sec.
Type : metal_nut Test [ Epoch 184/256 ] test_cost: 5.360332 sec max_auc: 0.92424 roc_auc : 0.908113.
Type : metal_nut Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.08604, avg_reader_cost: 2.66731 sec, avg_batch_cost: 2.78234 sec, avg_samples: 96.0, avg_ips: 34.50338 images/sec.
Type : metal_nut Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.06583, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11217 sec, avg_samples: 96.0, avg_ips: 855.85669 images/sec.
Type : metal_nut Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.10326, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05311 sec, avg_samples: 28.0, avg_ips: 527.20410 images/sec.
Type : metal_nut Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.10970, avg_reader_cost: 2.66978 sec, avg_batch_cost: 2.78419 sec, avg_samples: 96.0, avg_ips: 34.48041 images/sec.
Type : metal_nut Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.09159, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11462 sec, avg_samples: 96.0, avg_ips: 837.53122 images/sec.
Type : metal_nut Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.08152, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.05465 sec, avg_samples: 28.0, avg_ips: 512.36633 images/sec.
Type : metal_nut Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.10107, avg_reader_cost: 2.70982 sec, avg_batch_cost: 2.82356 sec, avg_samples: 96.0, avg_ips: 33.99966 images/sec.
Type : metal_nut Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.08132, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11394 sec, avg_samples: 96.0, avg_ips: 842.57163 images/sec.
Type : metal_nut Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.05838, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.05590 sec, avg_samples: 28.0, avg_ips: 500.89359 images/sec.
Type : metal_nut Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.12417, avg_reader_cost: 2.73164 sec, avg_batch_cost: 2.84416 sec, avg_samples: 96.0, avg_ips: 33.75343 images/sec.
Type : metal_nut Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.09074, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11213 sec, avg_samples: 96.0, avg_ips: 856.15695 images/sec.
Type : metal_nut Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.06444, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05242 sec, avg_samples: 28.0, avg_ips: 534.11913 images/sec.
Type : metal_nut Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.09314, avg_reader_cost: 2.54752 sec, avg_batch_cost: 2.66106 sec, avg_samples: 96.0, avg_ips: 36.07588 images/sec.
Type : metal_nut Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.06594, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11469 sec, avg_samples: 96.0, avg_ips: 837.06286 images/sec.
Type : metal_nut Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.09013, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05235 sec, avg_samples: 28.0, avg_ips: 534.85375 images/sec.
Type : metal_nut Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.04230, avg_reader_cost: 2.71191 sec, avg_batch_cost: 2.82532 sec, avg_samples: 96.0, avg_ips: 33.97840 images/sec.
Type : metal_nut Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.07925, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11434 sec, avg_samples: 96.0, avg_ips: 839.61470 images/sec.
Type : metal_nut Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.10745, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05303 sec, avg_samples: 28.0, avg_ips: 527.98389 images/sec.
Type : metal_nut Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.10115, avg_reader_cost: 2.69672 sec, avg_batch_cost: 2.80955 sec, avg_samples: 96.0, avg_ips: 34.16919 images/sec.
Type : metal_nut Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.17012, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11187 sec, avg_samples: 96.0, avg_ips: 858.13670 images/sec.
Type : metal_nut Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.12792, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05313 sec, avg_samples: 28.0, avg_ips: 527.04085 images/sec.
Type : metal_nut Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.07670, avg_reader_cost: 2.62022 sec, avg_batch_cost: 2.73252 sec, avg_samples: 96.0, avg_ips: 35.13240 images/sec.
Type : metal_nut Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.08965, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11254 sec, avg_samples: 96.0, avg_ips: 853.06251 images/sec.
Type : metal_nut Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.09358, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05219 sec, avg_samples: 28.0, avg_ips: 536.53979 images/sec.
Type : metal_nut Test [ Epoch 192/256 ] test_cost: 5.440723 sec max_auc: 0.92424 roc_auc : 0.902737.
Type : metal_nut Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.05005, avg_reader_cost: 2.65777 sec, avg_batch_cost: 2.76735 sec, avg_samples: 96.0, avg_ips: 34.69020 images/sec.
Type : metal_nut Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.07566, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10453 sec, avg_samples: 96.0, avg_ips: 918.39998 images/sec.
Type : metal_nut Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.06290, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04486 sec, avg_samples: 28.0, avg_ips: 624.14906 images/sec.
Type : metal_nut Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.14119, avg_reader_cost: 2.73886 sec, avg_batch_cost: 2.85169 sec, avg_samples: 96.0, avg_ips: 33.66424 images/sec.
Type : metal_nut Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.10853, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11219 sec, avg_samples: 96.0, avg_ips: 855.71118 images/sec.
Type : metal_nut Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.16102, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.05201 sec, avg_samples: 28.0, avg_ips: 538.38948 images/sec.
Type : metal_nut Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.12891, avg_reader_cost: 2.62914 sec, avg_batch_cost: 2.74529 sec, avg_samples: 96.0, avg_ips: 34.96901 images/sec.
Type : metal_nut Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.10645, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11352 sec, avg_samples: 96.0, avg_ips: 845.65600 images/sec.
Type : metal_nut Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.22469, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05331 sec, avg_samples: 28.0, avg_ips: 525.19537 images/sec.
Type : metal_nut Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.12356, avg_reader_cost: 2.56585 sec, avg_batch_cost: 2.67951 sec, avg_samples: 96.0, avg_ips: 35.82748 images/sec.
Type : metal_nut Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.08308, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11442 sec, avg_samples: 96.0, avg_ips: 838.98490 images/sec.
Type : metal_nut Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.02117, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05134 sec, avg_samples: 28.0, avg_ips: 545.43328 images/sec.
Type : metal_nut Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.10504, avg_reader_cost: 2.50593 sec, avg_batch_cost: 2.61816 sec, avg_samples: 96.0, avg_ips: 36.66699 images/sec.
Type : metal_nut Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.09390, avg_reader_cost: 0.04343 sec, avg_batch_cost: 0.15502 sec, avg_samples: 96.0, avg_ips: 619.27684 images/sec.
Type : metal_nut Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.05325, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05156 sec, avg_samples: 28.0, avg_ips: 543.03231 images/sec.
Type : metal_nut Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.09487, avg_reader_cost: 2.63778 sec, avg_batch_cost: 2.74977 sec, avg_samples: 96.0, avg_ips: 34.91199 images/sec.
Type : metal_nut Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.04215, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11351 sec, avg_samples: 96.0, avg_ips: 845.73060 images/sec.
Type : metal_nut Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.02133, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05162 sec, avg_samples: 28.0, avg_ips: 542.41783 images/sec.
Type : metal_nut Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.03103, avg_reader_cost: 2.81485 sec, avg_batch_cost: 2.92775 sec, avg_samples: 96.0, avg_ips: 32.78967 images/sec.
Type : metal_nut Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.11477, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11441 sec, avg_samples: 96.0, avg_ips: 839.09155 images/sec.
Type : metal_nut Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.06409, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05308 sec, avg_samples: 28.0, avg_ips: 527.46456 images/sec.
Type : metal_nut Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.09064, avg_reader_cost: 2.78215 sec, avg_batch_cost: 2.88747 sec, avg_samples: 96.0, avg_ips: 33.24709 images/sec.
Type : metal_nut Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.10740, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10356 sec, avg_samples: 96.0, avg_ips: 926.97349 images/sec.
Type : metal_nut Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.14985, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04549 sec, avg_samples: 28.0, avg_ips: 615.55180 images/sec.
Type : metal_nut Test [ Epoch 200/256 ] test_cost: 6.886211 sec max_auc: 0.92424 roc_auc : 0.792278.
Type : metal_nut Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.04471, avg_reader_cost: 2.75895 sec, avg_batch_cost: 2.87336 sec, avg_samples: 96.0, avg_ips: 33.41037 images/sec.
Type : metal_nut Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.06831, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11362 sec, avg_samples: 96.0, avg_ips: 844.95504 images/sec.
Type : metal_nut Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.18936, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05361 sec, avg_samples: 28.0, avg_ips: 522.30604 images/sec.
Type : metal_nut Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.10220, avg_reader_cost: 2.75793 sec, avg_batch_cost: 2.86591 sec, avg_samples: 96.0, avg_ips: 33.49724 images/sec.
Type : metal_nut Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.06954, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10437 sec, avg_samples: 96.0, avg_ips: 919.78040 images/sec.
Type : metal_nut Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.02072, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04467 sec, avg_samples: 28.0, avg_ips: 626.85088 images/sec.
Type : metal_nut Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.05374, avg_reader_cost: 2.77299 sec, avg_batch_cost: 2.88029 sec, avg_samples: 96.0, avg_ips: 33.33002 images/sec.
Type : metal_nut Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.05902, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.10472 sec, avg_samples: 96.0, avg_ips: 916.72097 images/sec.
Type : metal_nut Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.08823, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04502 sec, avg_samples: 28.0, avg_ips: 621.89497 images/sec.
Type : metal_nut Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.08234, avg_reader_cost: 2.78700 sec, avg_batch_cost: 2.89271 sec, avg_samples: 96.0, avg_ips: 33.18691 images/sec.
