
############################
training bottle
############################

Type : bottle Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34867, avg_reader_cost: 2.85896 sec, avg_batch_cost: 5.08064 sec, avg_samples: 96.0, avg_ips: 18.89526 images/sec.
Type : bottle Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.06703, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11152 sec, avg_samples: 96.0, avg_ips: 860.80965 images/sec.
Type : bottle Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.09248, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04059 sec, avg_samples: 17.0, avg_ips: 418.78744 images/sec.
Type : bottle Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.09164, avg_reader_cost: 2.63995 sec, avg_batch_cost: 2.75115 sec, avg_samples: 96.0, avg_ips: 34.89449 images/sec.
Type : bottle Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.09553, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11118 sec, avg_samples: 96.0, avg_ips: 863.42895 images/sec.
Type : bottle Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.12032, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04118 sec, avg_samples: 17.0, avg_ips: 412.85149 images/sec.
Type : bottle Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.03400, avg_reader_cost: 2.28583 sec, avg_batch_cost: 2.39953 sec, avg_samples: 96.0, avg_ips: 40.00780 images/sec.
Type : bottle Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.08445, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11242 sec, avg_samples: 96.0, avg_ips: 853.90736 images/sec.
Type : bottle Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.01042, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03968 sec, avg_samples: 17.0, avg_ips: 428.40421 images/sec.
Type : bottle Test [ Epoch 168/256 ] test_cost: 5.095161 sec max_auc: 1.00000 roc_auc : 0.996825.
Type : bottle Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.03366, avg_reader_cost: 2.22451 sec, avg_batch_cost: 2.33590 sec, avg_samples: 96.0, avg_ips: 41.09762 images/sec.
Type : bottle Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.02313, avg_reader_cost: 0.06306 sec, avg_batch_cost: 0.17457 sec, avg_samples: 96.0, avg_ips: 549.93142 images/sec.
Type : bottle Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.00831, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.03970 sec, avg_samples: 17.0, avg_ips: 428.22925 images/sec.
Type : bottle Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.11705, avg_reader_cost: 2.42836 sec, avg_batch_cost: 2.54120 sec, avg_samples: 96.0, avg_ips: 37.77743 images/sec.
Type : bottle Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.02230, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11270 sec, avg_samples: 96.0, avg_ips: 851.78666 images/sec.
Type : bottle Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.07839, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03964 sec, avg_samples: 17.0, avg_ips: 428.86544 images/sec.
Type : bottle Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.07582, avg_reader_cost: 2.44387 sec, avg_batch_cost: 2.55632 sec, avg_samples: 96.0, avg_ips: 37.55405 images/sec.
Type : bottle Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.05695, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11046 sec, avg_samples: 96.0, avg_ips: 869.06441 images/sec.
Type : bottle Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.07651, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04097 sec, avg_samples: 17.0, avg_ips: 414.93446 images/sec.
Type : bottle Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.07664, avg_reader_cost: 2.31458 sec, avg_batch_cost: 2.42826 sec, avg_samples: 96.0, avg_ips: 39.53453 images/sec.
Type : bottle Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.07968, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11202 sec, avg_samples: 96.0, avg_ips: 856.95687 images/sec.
Type : bottle Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.00843, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03978 sec, avg_samples: 17.0, avg_ips: 427.31307 images/sec.
Type : bottle Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.02494, avg_reader_cost: 2.58526 sec, avg_batch_cost: 2.69870 sec, avg_samples: 96.0, avg_ips: 35.57270 images/sec.
Type : bottle Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.05389, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11130 sec, avg_samples: 96.0, avg_ips: 862.54484 images/sec.
Type : bottle Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.00998, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04101 sec, avg_samples: 17.0, avg_ips: 414.56053 images/sec.
Type : bottle Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.06635, avg_reader_cost: 2.48247 sec, avg_batch_cost: 2.59525 sec, avg_samples: 96.0, avg_ips: 36.99071 images/sec.
Type : bottle Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.05439, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11328 sec, avg_samples: 96.0, avg_ips: 847.48217 images/sec.
Type : bottle Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.00868, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03969 sec, avg_samples: 17.0, avg_ips: 428.33472 images/sec.
Type : bottle Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.03091, avg_reader_cost: 2.36450 sec, avg_batch_cost: 2.47783 sec, avg_samples: 96.0, avg_ips: 38.74357 images/sec.
Type : bottle Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.03666, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11193 sec, avg_samples: 96.0, avg_ips: 857.68703 images/sec.
Type : bottle Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.09105, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03999 sec, avg_samples: 17.0, avg_ips: 425.08402 images/sec.
Type : bottle Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.02908, avg_reader_cost: 2.27656 sec, avg_batch_cost: 2.38849 sec, avg_samples: 96.0, avg_ips: 40.19269 images/sec.
Type : bottle Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.02677, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11050 sec, avg_samples: 96.0, avg_ips: 868.79251 images/sec.
Type : bottle Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.00874, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04000 sec, avg_samples: 17.0, avg_ips: 424.99787 images/sec.
Type : bottle Test [ Epoch 176/256 ] test_cost: 5.310382 sec max_auc: 1.00000 roc_auc : 0.995238.
Type : bottle Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.02093, avg_reader_cost: 2.44464 sec, avg_batch_cost: 2.55673 sec, avg_samples: 96.0, avg_ips: 37.54792 images/sec.
Type : bottle Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.02234, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10987 sec, avg_samples: 96.0, avg_ips: 873.75266 images/sec.
Type : bottle Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.09336, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03942 sec, avg_samples: 17.0, avg_ips: 431.30394 images/sec.
Type : bottle Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.07572, avg_reader_cost: 2.51803 sec, avg_batch_cost: 2.63091 sec, avg_samples: 96.0, avg_ips: 36.48932 images/sec.
Type : bottle Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.05555, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11189 sec, avg_samples: 96.0, avg_ips: 857.99407 images/sec.
Type : bottle Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.00767, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03968 sec, avg_samples: 17.0, avg_ips: 428.44797 images/sec.
Type : bottle Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.05238, avg_reader_cost: 2.38680 sec, avg_batch_cost: 2.49979 sec, avg_samples: 96.0, avg_ips: 38.40322 images/sec.
Type : bottle Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.05297, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11117 sec, avg_samples: 96.0, avg_ips: 863.50487 images/sec.
Type : bottle Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.19229, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04101 sec, avg_samples: 17.0, avg_ips: 414.51474 images/sec.
Type : bottle Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.03743, avg_reader_cost: 2.35845 sec, avg_batch_cost: 2.47012 sec, avg_samples: 96.0, avg_ips: 38.86451 images/sec.
Type : bottle Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.04699, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11161 sec, avg_samples: 96.0, avg_ips: 860.16236 images/sec.
Type : bottle Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.05523, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03891 sec, avg_samples: 17.0, avg_ips: 436.89060 images/sec.
Type : bottle Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.16637, avg_reader_cost: 2.34175 sec, avg_batch_cost: 2.45502 sec, avg_samples: 96.0, avg_ips: 39.10349 images/sec.
Type : bottle Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.07734, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11240 sec, avg_samples: 96.0, avg_ips: 854.11929 images/sec.
Type : bottle Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.20648, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03963 sec, avg_samples: 17.0, avg_ips: 428.96090 images/sec.
Type : bottle Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.05061, avg_reader_cost: 2.48065 sec, avg_batch_cost: 2.58596 sec, avg_samples: 96.0, avg_ips: 37.12348 images/sec.
Type : bottle Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.13570, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10338 sec, avg_samples: 96.0, avg_ips: 928.60035 images/sec.
Type : bottle Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.02532, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03519 sec, avg_samples: 17.0, avg_ips: 483.14271 images/sec.
Type : bottle Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.10191, avg_reader_cost: 2.44652 sec, avg_batch_cost: 2.55280 sec, avg_samples: 96.0, avg_ips: 37.60584 images/sec.
Type : bottle Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.12090, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10506 sec, avg_samples: 96.0, avg_ips: 913.76891 images/sec.
Type : bottle Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.08990, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.03270 sec, avg_samples: 17.0, avg_ips: 519.84637 images/sec.
Type : bottle Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.08906, avg_reader_cost: 2.30773 sec, avg_batch_cost: 2.41486 sec, avg_samples: 96.0, avg_ips: 39.75386 images/sec.
Type : bottle Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.07316, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10455 sec, avg_samples: 96.0, avg_ips: 918.25965 images/sec.
Type : bottle Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.09021, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03302 sec, avg_samples: 17.0, avg_ips: 514.83175 images/sec.
Type : bottle Test [ Epoch 184/256 ] test_cost: 4.401671 sec max_auc: 1.00000 roc_auc : 0.996032.
Type : bottle Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.10758, avg_reader_cost: 2.39730 sec, avg_batch_cost: 2.51094 sec, avg_samples: 96.0, avg_ips: 38.23270 images/sec.
Type : bottle Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.07717, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11088 sec, avg_samples: 96.0, avg_ips: 865.82959 images/sec.
Type : bottle Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.19482, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04079 sec, avg_samples: 17.0, avg_ips: 416.77286 images/sec.
Type : bottle Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.05906, avg_reader_cost: 2.48653 sec, avg_batch_cost: 2.59832 sec, avg_samples: 96.0, avg_ips: 36.94692 images/sec.
Type : bottle Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.05870, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11211 sec, avg_samples: 96.0, avg_ips: 856.28076 images/sec.
Type : bottle Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.09907, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03995 sec, avg_samples: 17.0, avg_ips: 425.54574 images/sec.
Type : bottle Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.08033, avg_reader_cost: 2.33821 sec, avg_batch_cost: 2.45021 sec, avg_samples: 96.0, avg_ips: 39.18038 images/sec.
Type : bottle Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.07667, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11034 sec, avg_samples: 96.0, avg_ips: 870.03149 images/sec.
Type : bottle Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.02933, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03966 sec, avg_samples: 17.0, avg_ips: 428.62826 images/sec.
Type : bottle Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.08515, avg_reader_cost: 2.24405 sec, avg_batch_cost: 2.35593 sec, avg_samples: 96.0, avg_ips: 40.74820 images/sec.
Type : bottle Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.09774, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11063 sec, avg_samples: 96.0, avg_ips: 867.77768 images/sec.
Type : bottle Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.02358, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03976 sec, avg_samples: 17.0, avg_ips: 427.55392 images/sec.
Type : bottle Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.08531, avg_reader_cost: 2.52095 sec, avg_batch_cost: 2.63290 sec, avg_samples: 96.0, avg_ips: 36.46164 images/sec.
Type : bottle Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.06547, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11268 sec, avg_samples: 96.0, avg_ips: 851.99393 images/sec.
Type : bottle Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.12750, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03960 sec, avg_samples: 17.0, avg_ips: 429.27597 images/sec.
Type : bottle Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.06730, avg_reader_cost: 2.46635 sec, avg_batch_cost: 2.57917 sec, avg_samples: 96.0, avg_ips: 37.22132 images/sec.
Type : bottle Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.09291, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11007 sec, avg_samples: 96.0, avg_ips: 872.14211 images/sec.
Type : bottle Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.06743, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03980 sec, avg_samples: 17.0, avg_ips: 427.10318 images/sec.
Type : bottle Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.06312, avg_reader_cost: 2.46662 sec, avg_batch_cost: 2.57975 sec, avg_samples: 96.0, avg_ips: 37.21292 images/sec.
Type : bottle Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.08212, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11316 sec, avg_samples: 96.0, avg_ips: 848.35710 images/sec.
Type : bottle Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.09529, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.03991 sec, avg_samples: 17.0, avg_ips: 425.92450 images/sec.
Type : bottle Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.05581, avg_reader_cost: 2.37335 sec, avg_batch_cost: 2.48514 sec, avg_samples: 96.0, avg_ips: 38.62959 images/sec.
Type : bottle Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.03717, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11290 sec, avg_samples: 96.0, avg_ips: 850.34040 images/sec.
Type : bottle Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.08396, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04062 sec, avg_samples: 17.0, avg_ips: 418.52196 images/sec.
Type : bottle Test [ Epoch 192/256 ] test_cost: 4.432413 sec max_auc: 1.00000 roc_auc : 0.996825.
Type : bottle Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.07215, avg_reader_cost: 2.48835 sec, avg_batch_cost: 2.60033 sec, avg_samples: 96.0, avg_ips: 36.91841 images/sec.
Type : bottle Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.05456, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11212 sec, avg_samples: 96.0, avg_ips: 856.21521 images/sec.
Type : bottle Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.07921, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04005 sec, avg_samples: 17.0, avg_ips: 424.46152 images/sec.
Type : bottle Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.08458, avg_reader_cost: 2.30849 sec, avg_batch_cost: 2.42202 sec, avg_samples: 96.0, avg_ips: 39.63633 images/sec.
Type : bottle Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.07085, avg_reader_cost: 0.13389 sec, avg_batch_cost: 0.24464 sec, avg_samples: 96.0, avg_ips: 392.41890 images/sec.
Type : bottle Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.09926, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04046 sec, avg_samples: 17.0, avg_ips: 420.12732 images/sec.
Type : bottle Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.07001, avg_reader_cost: 2.29567 sec, avg_batch_cost: 2.40852 sec, avg_samples: 96.0, avg_ips: 39.85846 images/sec.
Type : bottle Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.04313, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11442 sec, avg_samples: 96.0, avg_ips: 839.01637 images/sec.
Type : bottle Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.07460, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04818 sec, avg_samples: 17.0, avg_ips: 352.87942 images/sec.
Type : bottle Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.06900, avg_reader_cost: 2.44040 sec, avg_batch_cost: 2.55695 sec, avg_samples: 96.0, avg_ips: 37.54480 images/sec.
Type : bottle Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.02644, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11283 sec, avg_samples: 96.0, avg_ips: 850.85610 images/sec.
Type : bottle Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.02347, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04126 sec, avg_samples: 17.0, avg_ips: 411.99034 images/sec.
Type : bottle Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.06893, avg_reader_cost: 2.43903 sec, avg_batch_cost: 2.55246 sec, avg_samples: 96.0, avg_ips: 37.61079 images/sec.
Type : bottle Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.08004, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11381 sec, avg_samples: 96.0, avg_ips: 843.53893 images/sec.
Type : bottle Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.04002, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.04192 sec, avg_samples: 17.0, avg_ips: 405.55101 images/sec.
Type : bottle Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.04817, avg_reader_cost: 2.43536 sec, avg_batch_cost: 2.54847 sec, avg_samples: 96.0, avg_ips: 37.66966 images/sec.
Type : bottle Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.05570, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11175 sec, avg_samples: 96.0, avg_ips: 859.03744 images/sec.
Type : bottle Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.00925, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04061 sec, avg_samples: 17.0, avg_ips: 418.59321 images/sec.
Type : bottle Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.05707, avg_reader_cost: 2.47757 sec, avg_batch_cost: 2.58995 sec, avg_samples: 96.0, avg_ips: 37.06630 images/sec.
Type : bottle Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.09722, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11428 sec, avg_samples: 96.0, avg_ips: 840.04036 images/sec.
Type : bottle Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.10778, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04183 sec, avg_samples: 17.0, avg_ips: 406.39701 images/sec.
Type : bottle Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.03096, avg_reader_cost: 2.29518 sec, avg_batch_cost: 2.40769 sec, avg_samples: 96.0, avg_ips: 39.87217 images/sec.
Type : bottle Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.04423, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11457 sec, avg_samples: 96.0, avg_ips: 837.89547 images/sec.
Type : bottle Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.00719, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04216 sec, avg_samples: 17.0, avg_ips: 403.26425 images/sec.
Type : bottle Test [ Epoch 200/256 ] test_cost: 5.247041 sec max_auc: 1.00000 roc_auc : 0.997619.
Type : bottle Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.04287, avg_reader_cost: 2.43558 sec, avg_batch_cost: 2.54868 sec, avg_samples: 96.0, avg_ips: 37.66663 images/sec.
Type : bottle Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.07624, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11250 sec, avg_samples: 96.0, avg_ips: 853.35359 images/sec.
Type : bottle Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.01297, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04116 sec, avg_samples: 17.0, avg_ips: 413.03324 images/sec.
Type : bottle Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.06435, avg_reader_cost: 2.70645 sec, avg_batch_cost: 2.81891 sec, avg_samples: 96.0, avg_ips: 34.05569 images/sec.
Type : bottle Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.06657, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11389 sec, avg_samples: 96.0, avg_ips: 842.95263 images/sec.
Type : bottle Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.14167, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04742 sec, avg_samples: 17.0, avg_ips: 358.51636 images/sec.
Type : bottle Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.08825, avg_reader_cost: 2.49794 sec, avg_batch_cost: 2.61033 sec, avg_samples: 96.0, avg_ips: 36.77691 images/sec.
Type : bottle Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.06195, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11076 sec, avg_samples: 96.0, avg_ips: 866.75030 images/sec.
Type : bottle Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.21577, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04000 sec, avg_samples: 17.0, avg_ips: 424.98014 images/sec.
Type : bottle Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.08704, avg_reader_cost: 1.88871 sec, avg_batch_cost: 2.00210 sec, avg_samples: 96.0, avg_ips: 47.94959 images/sec.
Type : bottle Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.05427, avg_reader_cost: 0.17691 sec, avg_batch_cost: 0.28780 sec, avg_samples: 96.0, avg_ips: 333.56434 images/sec.
Type : bottle Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.16041, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04103 sec, avg_samples: 17.0, avg_ips: 414.33891 images/sec.
Type : bottle Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.10507, avg_reader_cost: 2.43419 sec, avg_batch_cost: 2.54669 sec, avg_samples: 96.0, avg_ips: 37.69595 images/sec.
Type : bottle Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.06953, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11310 sec, avg_samples: 96.0, avg_ips: 848.82029 images/sec.
Type : bottle Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.14690, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04834 sec, avg_samples: 17.0, avg_ips: 351.67850 images/sec.
Type : bottle Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.08275, avg_reader_cost: 1.82330 sec, avg_batch_cost: 1.93528 sec, avg_samples: 96.0, avg_ips: 49.60535 images/sec.
Type : bottle Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.06992, avg_reader_cost: 0.33997 sec, avg_batch_cost: 0.45029 sec, avg_samples: 96.0, avg_ips: 213.19788 images/sec.
Type : bottle Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.08705, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03897 sec, avg_samples: 17.0, avg_ips: 436.20905 images/sec.
Type : bottle Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.06139, avg_reader_cost: 2.39800 sec, avg_batch_cost: 2.51130 sec, avg_samples: 96.0, avg_ips: 38.22717 images/sec.
Type : bottle Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.08335, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11167 sec, avg_samples: 96.0, avg_ips: 859.66285 images/sec.
