
############################
training cable
############################

Type : cable Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.27084, avg_reader_cost: 3.55346 sec, avg_batch_cost: 7.45882 sec, avg_samples: 96.0, avg_ips: 12.87067 images/sec.
Type : cable Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.00405, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05492 sec, avg_samples: 32.0, avg_ips: 582.61303 images/sec.
Type : cable Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.01956, avg_reader_cost: 2.74807 sec, avg_batch_cost: 2.86295 sec, avg_samples: 96.0, avg_ips: 33.53182 images/sec.
Type : cable Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.02619, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11452 sec, avg_samples: 96.0, avg_ips: 838.25307 images/sec.
Type : cable Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.00419, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05581 sec, avg_samples: 32.0, avg_ips: 573.38646 images/sec.
Type : cable Test [ Epoch 168/256 ] test_cost: 13.090055 sec max_auc: 0.92466 roc_auc : 0.817466.
Type : cable Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.02220, avg_reader_cost: 2.93981 sec, avg_batch_cost: 3.05582 sec, avg_samples: 96.0, avg_ips: 31.41549 images/sec.
Type : cable Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.00495, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11395 sec, avg_samples: 96.0, avg_ips: 842.49758 images/sec.
Type : cable Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.00371, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05875 sec, avg_samples: 32.0, avg_ips: 544.67281 images/sec.
Type : cable Train [ Epoch 170/256 iter 1 ] lr: 0.00698, loss: 0.02670, avg_reader_cost: 2.67691 sec, avg_batch_cost: 2.79333 sec, avg_samples: 96.0, avg_ips: 34.36760 images/sec.
Type : cable Train [ Epoch 170/256 iter 2 ] lr: 0.00698, loss: 0.01117, avg_reader_cost: 0.05935 sec, avg_batch_cost: 0.17272 sec, avg_samples: 96.0, avg_ips: 555.79921 images/sec.
Type : cable Train [ Epoch 170/256 iter 3 ] lr: 0.00698, loss: 0.00330, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05880 sec, avg_samples: 32.0, avg_ips: 544.25978 images/sec.
Type : cable Train [ Epoch 171/256 iter 1 ] lr: 0.00729, loss: 0.01246, avg_reader_cost: 2.90682 sec, avg_batch_cost: 3.02365 sec, avg_samples: 96.0, avg_ips: 31.74969 images/sec.
Type : cable Train [ Epoch 171/256 iter 2 ] lr: 0.00729, loss: 0.00405, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11539 sec, avg_samples: 96.0, avg_ips: 831.99167 images/sec.
Type : cable Train [ Epoch 171/256 iter 3 ] lr: 0.00729, loss: 0.00607, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05646 sec, avg_samples: 32.0, avg_ips: 566.74518 images/sec.
Type : cable Train [ Epoch 172/256 iter 1 ] lr: 0.00761, loss: 0.02088, avg_reader_cost: 3.01304 sec, avg_batch_cost: 3.12934 sec, avg_samples: 96.0, avg_ips: 30.67741 images/sec.
Type : cable Train [ Epoch 172/256 iter 2 ] lr: 0.00761, loss: 0.00344, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11470 sec, avg_samples: 96.0, avg_ips: 836.98630 images/sec.
Type : cable Train [ Epoch 172/256 iter 3 ] lr: 0.00761, loss: 0.00385, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05888 sec, avg_samples: 32.0, avg_ips: 543.50823 images/sec.
Type : cable Train [ Epoch 173/256 iter 1 ] lr: 0.00793, loss: 0.08077, avg_reader_cost: 2.66061 sec, avg_batch_cost: 2.77398 sec, avg_samples: 96.0, avg_ips: 34.60736 images/sec.
Type : cable Train [ Epoch 173/256 iter 2 ] lr: 0.00793, loss: 0.02997, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11247 sec, avg_samples: 96.0, avg_ips: 853.57610 images/sec.
Type : cable Train [ Epoch 173/256 iter 3 ] lr: 0.00793, loss: 0.00683, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05537 sec, avg_samples: 32.0, avg_ips: 577.91190 images/sec.
Type : cable Train [ Epoch 174/256 iter 1 ] lr: 0.00826, loss: 0.01722, avg_reader_cost: 2.94978 sec, avg_batch_cost: 3.06468 sec, avg_samples: 96.0, avg_ips: 31.32463 images/sec.
Type : cable Train [ Epoch 174/256 iter 2 ] lr: 0.00826, loss: 0.03036, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11433 sec, avg_samples: 96.0, avg_ips: 839.65322 images/sec.
Type : cable Train [ Epoch 174/256 iter 3 ] lr: 0.00826, loss: 0.01114, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05703 sec, avg_samples: 32.0, avg_ips: 561.07806 images/sec.
Type : cable Train [ Epoch 175/256 iter 1 ] lr: 0.00859, loss: 0.03300, avg_reader_cost: 2.94016 sec, avg_batch_cost: 3.05847 sec, avg_samples: 96.0, avg_ips: 31.38826 images/sec.
Type : cable Train [ Epoch 175/256 iter 2 ] lr: 0.00859, loss: 0.00252, avg_reader_cost: 0.00069 sec, avg_batch_cost: 0.11767 sec, avg_samples: 96.0, avg_ips: 815.83554 images/sec.
Type : cable Train [ Epoch 175/256 iter 3 ] lr: 0.00859, loss: 0.00213, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.06358 sec, avg_samples: 32.0, avg_ips: 503.33661 images/sec.
Type : cable Train [ Epoch 176/256 iter 1 ] lr: 0.00892, loss: 0.02791, avg_reader_cost: 2.98207 sec, avg_batch_cost: 3.09987 sec, avg_samples: 96.0, avg_ips: 30.96901 images/sec.
Type : cable Train [ Epoch 176/256 iter 2 ] lr: 0.00892, loss: 0.05919, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11397 sec, avg_samples: 96.0, avg_ips: 842.31076 images/sec.
Type : cable Train [ Epoch 176/256 iter 3 ] lr: 0.00892, loss: 0.00546, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05974 sec, avg_samples: 32.0, avg_ips: 535.66460 images/sec.
Type : cable Test [ Epoch 176/256 ] test_cost: 14.183817 sec max_auc: 0.92466 roc_auc : 0.823838.
Type : cable Train [ Epoch 177/256 iter 1 ] lr: 0.00926, loss: 0.03297, avg_reader_cost: 2.91449 sec, avg_batch_cost: 3.03027 sec, avg_samples: 96.0, avg_ips: 31.68038 images/sec.
Type : cable Train [ Epoch 177/256 iter 2 ] lr: 0.00926, loss: 0.02184, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11462 sec, avg_samples: 96.0, avg_ips: 837.58000 images/sec.
Type : cable Train [ Epoch 177/256 iter 3 ] lr: 0.00926, loss: 0.00342, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05913 sec, avg_samples: 32.0, avg_ips: 541.18524 images/sec.
Type : cable Train [ Epoch 178/256 iter 1 ] lr: 0.00960, loss: 0.04917, avg_reader_cost: 2.87004 sec, avg_batch_cost: 2.98666 sec, avg_samples: 96.0, avg_ips: 32.14295 images/sec.
Type : cable Train [ Epoch 178/256 iter 2 ] lr: 0.00960, loss: 0.01835, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11349 sec, avg_samples: 96.0, avg_ips: 845.89939 images/sec.
Type : cable Train [ Epoch 178/256 iter 3 ] lr: 0.00960, loss: 0.00321, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05614 sec, avg_samples: 32.0, avg_ips: 570.05011 images/sec.
Type : cable Train [ Epoch 179/256 iter 1 ] lr: 0.00995, loss: 0.00347, avg_reader_cost: 2.83612 sec, avg_batch_cost: 2.94940 sec, avg_samples: 96.0, avg_ips: 32.54900 images/sec.
Type : cable Train [ Epoch 179/256 iter 2 ] lr: 0.00995, loss: 0.00478, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11348 sec, avg_samples: 96.0, avg_ips: 845.98470 images/sec.
Type : cable Train [ Epoch 179/256 iter 3 ] lr: 0.00995, loss: 0.00646, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.05730 sec, avg_samples: 32.0, avg_ips: 558.50052 images/sec.
Type : cable Train [ Epoch 180/256 iter 1 ] lr: 0.01029, loss: 0.02270, avg_reader_cost: 2.77951 sec, avg_batch_cost: 2.89345 sec, avg_samples: 96.0, avg_ips: 33.17834 images/sec.
Type : cable Train [ Epoch 180/256 iter 2 ] lr: 0.01029, loss: 0.00359, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11518 sec, avg_samples: 96.0, avg_ips: 833.49172 images/sec.
Type : cable Train [ Epoch 180/256 iter 3 ] lr: 0.01029, loss: 0.00372, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05724 sec, avg_samples: 32.0, avg_ips: 559.09843 images/sec.
Type : cable Train [ Epoch 181/256 iter 1 ] lr: 0.01065, loss: 0.00962, avg_reader_cost: 2.96307 sec, avg_batch_cost: 3.07783 sec, avg_samples: 96.0, avg_ips: 31.19082 images/sec.
Type : cable Train [ Epoch 181/256 iter 2 ] lr: 0.01065, loss: 0.01546, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11461 sec, avg_samples: 96.0, avg_ips: 837.58697 images/sec.
Type : cable Train [ Epoch 181/256 iter 3 ] lr: 0.01065, loss: 0.04640, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05750 sec, avg_samples: 32.0, avg_ips: 556.55054 images/sec.
Type : cable Train [ Epoch 182/256 iter 1 ] lr: 0.01100, loss: 0.03134, avg_reader_cost: 2.64315 sec, avg_batch_cost: 2.75707 sec, avg_samples: 96.0, avg_ips: 34.81959 images/sec.
Type : cable Train [ Epoch 182/256 iter 2 ] lr: 0.01100, loss: 0.06633, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.11481 sec, avg_samples: 96.0, avg_ips: 836.18153 images/sec.
Type : cable Train [ Epoch 182/256 iter 3 ] lr: 0.01100, loss: 0.00339, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05738 sec, avg_samples: 32.0, avg_ips: 557.71147 images/sec.
Type : cable Train [ Epoch 183/256 iter 1 ] lr: 0.01136, loss: 0.02072, avg_reader_cost: 2.98968 sec, avg_batch_cost: 3.10373 sec, avg_samples: 96.0, avg_ips: 30.93056 images/sec.
Type : cable Train [ Epoch 183/256 iter 2 ] lr: 0.01136, loss: 0.04253, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11245 sec, avg_samples: 96.0, avg_ips: 853.72812 images/sec.
Type : cable Train [ Epoch 183/256 iter 3 ] lr: 0.01136, loss: 0.08822, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05769 sec, avg_samples: 32.0, avg_ips: 554.71040 images/sec.
Type : cable Train [ Epoch 184/256 iter 1 ] lr: 0.01171, loss: 0.05472, avg_reader_cost: 2.90471 sec, avg_batch_cost: 3.01927 sec, avg_samples: 96.0, avg_ips: 31.79580 images/sec.
Type : cable Train [ Epoch 184/256 iter 2 ] lr: 0.01171, loss: 0.00509, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11389 sec, avg_samples: 96.0, avg_ips: 842.90852 images/sec.
Type : cable Train [ Epoch 184/256 iter 3 ] lr: 0.01171, loss: 0.06052, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05594 sec, avg_samples: 32.0, avg_ips: 572.06918 images/sec.
Type : cable Test [ Epoch 184/256 ] test_cost: 13.997485 sec max_auc: 0.92466 roc_auc : 0.844265.
Type : cable Train [ Epoch 185/256 iter 1 ] lr: 0.01207, loss: 0.03829, avg_reader_cost: 2.89436 sec, avg_batch_cost: 3.01145 sec, avg_samples: 96.0, avg_ips: 31.87836 images/sec.
Type : cable Train [ Epoch 185/256 iter 2 ] lr: 0.01207, loss: 0.02347, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11504 sec, avg_samples: 96.0, avg_ips: 834.51783 images/sec.
Type : cable Train [ Epoch 185/256 iter 3 ] lr: 0.01207, loss: 0.01488, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05612 sec, avg_samples: 32.0, avg_ips: 570.15908 images/sec.
Type : cable Train [ Epoch 186/256 iter 1 ] lr: 0.01244, loss: 0.07684, avg_reader_cost: 2.86650 sec, avg_batch_cost: 2.98321 sec, avg_samples: 96.0, avg_ips: 32.18008 images/sec.
Type : cable Train [ Epoch 186/256 iter 2 ] lr: 0.01244, loss: 0.03200, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11450 sec, avg_samples: 96.0, avg_ips: 838.41888 images/sec.
Type : cable Train [ Epoch 186/256 iter 3 ] lr: 0.01244, loss: 0.00338, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05825 sec, avg_samples: 32.0, avg_ips: 549.31397 images/sec.
Type : cable Train [ Epoch 187/256 iter 1 ] lr: 0.01280, loss: 0.04148, avg_reader_cost: 2.58429 sec, avg_batch_cost: 2.70009 sec, avg_samples: 96.0, avg_ips: 35.55436 images/sec.
Type : cable Train [ Epoch 187/256 iter 2 ] lr: 0.01280, loss: 0.01768, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11596 sec, avg_samples: 96.0, avg_ips: 827.84018 images/sec.
Type : cable Train [ Epoch 187/256 iter 3 ] lr: 0.01280, loss: 0.00310, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.05874 sec, avg_samples: 32.0, avg_ips: 544.80546 images/sec.
Type : cable Train [ Epoch 188/256 iter 1 ] lr: 0.01316, loss: 0.04206, avg_reader_cost: 2.37878 sec, avg_batch_cost: 2.50344 sec, avg_samples: 96.0, avg_ips: 38.34729 images/sec.
Type : cable Train [ Epoch 188/256 iter 2 ] lr: 0.01316, loss: 0.02360, avg_reader_cost: 0.04574 sec, avg_batch_cost: 0.15711 sec, avg_samples: 96.0, avg_ips: 611.04344 images/sec.
Type : cable Train [ Epoch 188/256 iter 3 ] lr: 0.01316, loss: 0.03488, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05625 sec, avg_samples: 32.0, avg_ips: 568.86863 images/sec.
Type : cable Train [ Epoch 189/256 iter 1 ] lr: 0.01353, loss: 0.06377, avg_reader_cost: 2.67986 sec, avg_batch_cost: 2.79397 sec, avg_samples: 96.0, avg_ips: 34.35969 images/sec.
Type : cable Train [ Epoch 189/256 iter 2 ] lr: 0.01353, loss: 0.02394, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11538 sec, avg_samples: 96.0, avg_ips: 832.05012 images/sec.
Type : cable Train [ Epoch 189/256 iter 3 ] lr: 0.01353, loss: 0.01208, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05590 sec, avg_samples: 32.0, avg_ips: 572.43028 images/sec.
Type : cable Train [ Epoch 190/256 iter 1 ] lr: 0.01390, loss: 0.00456, avg_reader_cost: 2.77466 sec, avg_batch_cost: 2.89012 sec, avg_samples: 96.0, avg_ips: 33.21667 images/sec.
Type : cable Train [ Epoch 190/256 iter 2 ] lr: 0.01390, loss: 0.05356, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11586 sec, avg_samples: 96.0, avg_ips: 828.61020 images/sec.
Type : cable Train [ Epoch 190/256 iter 3 ] lr: 0.01390, loss: 0.00797, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05752 sec, avg_samples: 32.0, avg_ips: 556.33369 images/sec.
Type : cable Train [ Epoch 191/256 iter 1 ] lr: 0.01426, loss: 0.05290, avg_reader_cost: 2.83010 sec, avg_batch_cost: 2.94422 sec, avg_samples: 96.0, avg_ips: 32.60625 images/sec.
Type : cable Train [ Epoch 191/256 iter 2 ] lr: 0.01426, loss: 0.02560, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11378 sec, avg_samples: 96.0, avg_ips: 843.73336 images/sec.
Type : cable Train [ Epoch 191/256 iter 3 ] lr: 0.01426, loss: 0.01195, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05965 sec, avg_samples: 32.0, avg_ips: 536.48893 images/sec.
Type : cable Train [ Epoch 192/256 iter 1 ] lr: 0.01463, loss: 0.03698, avg_reader_cost: 2.80190 sec, avg_batch_cost: 2.91703 sec, avg_samples: 96.0, avg_ips: 32.91020 images/sec.
Type : cable Train [ Epoch 192/256 iter 2 ] lr: 0.01463, loss: 0.03544, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11539 sec, avg_samples: 96.0, avg_ips: 831.98651 images/sec.
Type : cable Train [ Epoch 192/256 iter 3 ] lr: 0.01463, loss: 0.00522, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05692 sec, avg_samples: 32.0, avg_ips: 562.18498 images/sec.
Type : cable Test [ Epoch 192/256 ] test_cost: 13.024182 sec max_auc: 0.92466 roc_auc : 0.861882.
Type : cable Train [ Epoch 193/256 iter 1 ] lr: 0.01500, loss: 0.02098, avg_reader_cost: 2.76996 sec, avg_batch_cost: 2.88362 sec, avg_samples: 96.0, avg_ips: 33.29151 images/sec.
Type : cable Train [ Epoch 193/256 iter 2 ] lr: 0.01500, loss: 0.02692, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11240 sec, avg_samples: 96.0, avg_ips: 854.12472 images/sec.
Type : cable Train [ Epoch 193/256 iter 3 ] lr: 0.01500, loss: 0.04964, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05585 sec, avg_samples: 32.0, avg_ips: 572.91897 images/sec.
Type : cable Train [ Epoch 194/256 iter 1 ] lr: 0.01537, loss: 0.05605, avg_reader_cost: 2.88282 sec, avg_batch_cost: 2.99524 sec, avg_samples: 96.0, avg_ips: 32.05082 images/sec.
Type : cable Train [ Epoch 194/256 iter 2 ] lr: 0.01537, loss: 0.04634, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11334 sec, avg_samples: 96.0, avg_ips: 846.97589 images/sec.
Type : cable Train [ Epoch 194/256 iter 3 ] lr: 0.01537, loss: 0.05666, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05635 sec, avg_samples: 32.0, avg_ips: 567.85297 images/sec.
Type : cable Train [ Epoch 195/256 iter 1 ] lr: 0.01574, loss: 0.01794, avg_reader_cost: 2.19428 sec, avg_batch_cost: 2.30788 sec, avg_samples: 96.0, avg_ips: 41.59656 images/sec.
Type : cable Train [ Epoch 195/256 iter 2 ] lr: 0.01574, loss: 0.02363, avg_reader_cost: 0.13079 sec, avg_batch_cost: 0.24375 sec, avg_samples: 96.0, avg_ips: 393.85255 images/sec.
Type : cable Train [ Epoch 195/256 iter 3 ] lr: 0.01574, loss: 0.05285, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05781 sec, avg_samples: 32.0, avg_ips: 553.56419 images/sec.
Type : cable Train [ Epoch 196/256 iter 1 ] lr: 0.01610, loss: 0.04059, avg_reader_cost: 2.66850 sec, avg_batch_cost: 2.78621 sec, avg_samples: 96.0, avg_ips: 34.45535 images/sec.
Type : cable Train [ Epoch 196/256 iter 2 ] lr: 0.01610, loss: 0.06740, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11656 sec, avg_samples: 96.0, avg_ips: 823.60523 images/sec.
Type : cable Train [ Epoch 196/256 iter 3 ] lr: 0.01610, loss: 0.00557, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05727 sec, avg_samples: 32.0, avg_ips: 558.72139 images/sec.
Type : cable Train [ Epoch 197/256 iter 1 ] lr: 0.01647, loss: 0.04542, avg_reader_cost: 3.08935 sec, avg_batch_cost: 3.20543 sec, avg_samples: 96.0, avg_ips: 29.94922 images/sec.
Type : cable Train [ Epoch 197/256 iter 2 ] lr: 0.01647, loss: 0.04218, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11700 sec, avg_samples: 96.0, avg_ips: 820.53383 images/sec.
Type : cable Train [ Epoch 197/256 iter 3 ] lr: 0.01647, loss: 0.01660, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.05804 sec, avg_samples: 32.0, avg_ips: 551.36520 images/sec.
Type : cable Train [ Epoch 198/256 iter 1 ] lr: 0.01684, loss: 0.02964, avg_reader_cost: 2.89331 sec, avg_batch_cost: 3.01312 sec, avg_samples: 96.0, avg_ips: 31.86066 images/sec.
Type : cable Train [ Epoch 198/256 iter 2 ] lr: 0.01684, loss: 0.05905, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11688 sec, avg_samples: 96.0, avg_ips: 821.36739 images/sec.
Type : cable Train [ Epoch 198/256 iter 3 ] lr: 0.01684, loss: 0.01067, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.05920 sec, avg_samples: 32.0, avg_ips: 540.51615 images/sec.
Type : cable Train [ Epoch 199/256 iter 1 ] lr: 0.01720, loss: 0.07503, avg_reader_cost: 3.49801 sec, avg_batch_cost: 3.61509 sec, avg_samples: 96.0, avg_ips: 26.55536 images/sec.
Type : cable Train [ Epoch 199/256 iter 2 ] lr: 0.01720, loss: 0.03551, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11565 sec, avg_samples: 96.0, avg_ips: 830.11519 images/sec.
Type : cable Train [ Epoch 199/256 iter 3 ] lr: 0.01720, loss: 0.04825, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05826 sec, avg_samples: 32.0, avg_ips: 549.24204 images/sec.
Type : cable Train [ Epoch 200/256 iter 1 ] lr: 0.01756, loss: 0.00734, avg_reader_cost: 2.61498 sec, avg_batch_cost: 2.72873 sec, avg_samples: 96.0, avg_ips: 35.18124 images/sec.
Type : cable Train [ Epoch 200/256 iter 2 ] lr: 0.01756, loss: 0.04397, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11520 sec, avg_samples: 96.0, avg_ips: 833.33475 images/sec.
Type : cable Train [ Epoch 200/256 iter 3 ] lr: 0.01756, loss: 0.00763, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.06373 sec, avg_samples: 32.0, avg_ips: 502.15399 images/sec.
Type : cable Test [ Epoch 200/256 ] test_cost: 12.920705 sec max_auc: 0.92466 roc_auc : 0.846702.
Type : cable Train [ Epoch 201/256 iter 1 ] lr: 0.01793, loss: 0.03290, avg_reader_cost: 2.79420 sec, avg_batch_cost: 2.90944 sec, avg_samples: 96.0, avg_ips: 32.99601 images/sec.
Type : cable Train [ Epoch 201/256 iter 2 ] lr: 0.01793, loss: 0.02631, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11368 sec, avg_samples: 96.0, avg_ips: 844.47126 images/sec.
Type : cable Train [ Epoch 201/256 iter 3 ] lr: 0.01793, loss: 0.00676, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05740 sec, avg_samples: 32.0, avg_ips: 557.50993 images/sec.
Type : cable Train [ Epoch 202/256 iter 1 ] lr: 0.01829, loss: 0.02025, avg_reader_cost: 2.71124 sec, avg_batch_cost: 2.82431 sec, avg_samples: 96.0, avg_ips: 33.99065 images/sec.
Type : cable Train [ Epoch 202/256 iter 2 ] lr: 0.01829, loss: 0.03260, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11280 sec, avg_samples: 96.0, avg_ips: 851.03593 images/sec.
Type : cable Train [ Epoch 202/256 iter 3 ] lr: 0.01829, loss: 0.04180, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05615 sec, avg_samples: 32.0, avg_ips: 569.89520 images/sec.
Type : cable Train [ Epoch 203/256 iter 1 ] lr: 0.01864, loss: 0.02832, avg_reader_cost: 2.99878 sec, avg_batch_cost: 3.11530 sec, avg_samples: 96.0, avg_ips: 30.81567 images/sec.
Type : cable Train [ Epoch 203/256 iter 2 ] lr: 0.01864, loss: 0.00834, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11651 sec, avg_samples: 96.0, avg_ips: 823.97096 images/sec.
Type : cable Train [ Epoch 203/256 iter 3 ] lr: 0.01864, loss: 0.02392, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.06497 sec, avg_samples: 32.0, avg_ips: 492.51501 images/sec.
Type : cable Train [ Epoch 204/256 iter 1 ] lr: 0.01900, loss: 0.09469, avg_reader_cost: 2.78568 sec, avg_batch_cost: 2.90449 sec, avg_samples: 96.0, avg_ips: 33.05224 images/sec.
Type : cable Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.07106, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11471 sec, avg_samples: 96.0, avg_ips: 836.88888 images/sec.
Type : cable Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.09890, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05641 sec, avg_samples: 32.0, avg_ips: 567.26257 images/sec.
Type : cable Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.00789, avg_reader_cost: 3.01642 sec, avg_batch_cost: 3.13298 sec, avg_samples: 96.0, avg_ips: 30.64179 images/sec.
Type : cable Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.02358, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11443 sec, avg_samples: 96.0, avg_ips: 838.92896 images/sec.
Type : cable Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.05874, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.05792 sec, avg_samples: 32.0, avg_ips: 552.49321 images/sec.
Type : cable Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.01472, avg_reader_cost: 2.79984 sec, avg_batch_cost: 2.91831 sec, avg_samples: 96.0, avg_ips: 32.89575 images/sec.
Type : cable Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.05915, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.12700 sec, avg_samples: 96.0, avg_ips: 755.90354 images/sec.
Type : cable Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.07952, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.05864 sec, avg_samples: 32.0, avg_ips: 545.71366 images/sec.
Type : cable Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.05091, avg_reader_cost: 2.97252 sec, avg_batch_cost: 3.09000 sec, avg_samples: 96.0, avg_ips: 31.06798 images/sec.
Type : cable Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.03427, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11560 sec, avg_samples: 96.0, avg_ips: 830.42335 images/sec.
Type : cable Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.00845, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05763 sec, avg_samples: 32.0, avg_ips: 555.25197 images/sec.
Type : cable Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.02458, avg_reader_cost: 2.91914 sec, avg_batch_cost: 3.03246 sec, avg_samples: 96.0, avg_ips: 31.65745 images/sec.
Type : cable Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.02447, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11463 sec, avg_samples: 96.0, avg_ips: 837.44064 images/sec.
Type : cable Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.00657, avg_reader_cost: 0.00040 sec, avg_batch_cost: 0.06981 sec, avg_samples: 32.0, avg_ips: 458.40640 images/sec.
Type : cable Test [ Epoch 208/256 ] test_cost: 15.296141 sec max_auc: 0.92466 roc_auc : 0.821214.
Type : cable Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.07939, avg_reader_cost: 3.17855 sec, avg_batch_cost: 3.29463 sec, avg_samples: 96.0, avg_ips: 29.13834 images/sec.
